PresetID,SetSeason,UnitCount,CharID_1,CharID_2,CharID_3,CharID_4,CharID_5,CharID_6,CharID_7,CharID_8,CharID_9,CharID_10,CharID_11,CharID_12,NeedSynergy,UseRuneType,Explain
EP014090011,1,9,C10013,C20012,C20013,C30012,C40004,C40005,C40007,C50005,C50007,,,,-,Battle/Synergy_S10011_Normal/Synergy_S10005_Normal/Synergy_S10024_Normal/Synergy_S10020_Add,"5 방해꾼, 3 아케인리버, 3 책사, 2 시그너스, 2 사냥꾼, 1 전직교관"
EP014090012,1,9,C10003,C10008,C20003,C20004,C20005,C30002,C40001,C50001,C50002,,,,S10015_All,Battle/Synergy_S10015_Normal/Synergy_S10002_Normal,"7 시간의 신전, 5 수호대, 1 전직교관, 1 책사"
EP014090013,1,9,C20002,C20009,C30001,C30008,C30011,C40010,C40011,C50002,C50008,,,,-,Battle/Synergy_S10016_Normal/Synergy_S10009_Normal,"6 엘나스, 5 싸움꾼, 2 예티와 페페"
EP014090014,1,9,C10001,C10002,C10005,C10013,C20002,C30001,C30011,C30012,C50001,,,,S10017_All,Battle/Synergy_S10017_Normal/Synergy_S10001_Normal,"7 빅토리아 아일랜드, 5 마스코트, 2 엘나스, 2 예티와 페페"
EP014090015,1,9,C20001,C20010,C30004,C30005,C40006,C40007,C40012,C50006,C50007,,,,S10018_Item,Battle/Synergy_S10018_Normal/Synergy_S10006_Normal,"4 슬리피우드, 5 사냥꾼, 2 시그너스, 2 선봉장, 2 기사단장, 2 발록, 1 전직교관"
EP014090016,1,9,C10009,C20006,C30003,C30006,C40004,C40005,C40007,C50004,C50008,,,,-,Battle/Synergy_S10019_Normal/Synergy_S10022_Normal,"4 루디브리엄, 5 시그너스, 3 마법사, 2 사냥꾼, 1 책사"
EP014090017,1,9,C10004,C20012,C20013,C30003,C40004,C40005,C40007,C50005,C50007,,,,-,Battle/Synergy_S10020_Normal/Synergy_S10005_Normal/Synergy_S10022_Normal/Synergy_S10024_Normal,"4 아케인리버, 3 책사, 3 방해꾼, 2 루디브리엄, 2 시그너스, 2 사냥꾼, 1 전직교관"
EP014090018,1,9,C10006,C10007,C10012,C20008,C30004,C30013,C40006,C40009,C50006,,,,S10021_All,Battle/Synergy_S10021_Normal/Synergy_S10024_Normal,"7 오르비스, 2 추격자, 2 슬리피우드, 2 사냥꾼, 2 선봉장, 2 저격수, 1 전직교관"
EP014090019,1,9,C10009,C30005,C30006,C30007,C30009,C40005,C40007,C40011,C50004,,,,-,Battle/Synergy_S10022_Normal,"8 시그너스, 3 마법사, 2 사냥꾼, 1 책사"
EP014090020,1,9,C10010,C20006,C20011,C30007,C30010,C40001,C40008,C40013,C50004,,,,S10023_All,Battle/Synergy_S10023_Normal/Synergy_S10024_Normal,"7 모험가, 3 마법사, 3 그림자, 2 저격수, 1 전직교관"
EP014090021,1,9,C20004,C20006,C30010,C30013,C40002,C40003,C40008,C40013,C50007,,,,-,Battle/Synergy_S10024_Normal,"5 전직교관, 3 그림자, 3 마법사, 3 모험가, 2 저격수"
EP014090022,1,9,C10009,C20001,C20007,C30008,C40003,C40007,C40012,C50003,C50007,,,,S10025_All,Battle/Synergy_S10025_Normal/Synergy_S10006_Normal/Synergy_S10024_Normal,"6 기사단장, 5 사냥꾼, 2 시그너스, 1 전직교관"
EP014090023,1.1,9,C10014,C10015,C20014,C20015,C30012,C30014,C40007,C40014,C50009,,,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 3 방해꾼, 2 사냥꾼"
EP014090024,1.1,9,C10014,C10015,C20014,C20015,C30014,C40011,C40014,C50008,C50009,,,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 3 싸움꾼"
EP014090025,1.1,9,C10014,C10015,C20014,C20015,C30014,C40002,C40014,C50004,C50009,,,,S10031_All,Battle/Synergy_S10031_Normal/Synergy_S10024_Normal,"8 아랫마을, 3 마법사, 1 전직교관"
EP014090026,1.1,9,C10014,C10015,C20002,C20014,C20015,C30001,C30014,C40014,C50009,,,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 3 마스코트, 2 엘나스, 2 예티와페페"
EP014090027,1.1,9,C10014,C10015,C20014,C20015,C30014,C40012,C40014,C50003,C50009,,,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 2 선봉장, 2 사냥꾼, 2 기사단장"
EP014090028,1.2,9,C10016,C20016,C20017,C30004,C30005,C30015,C40015,C50003,C50010,,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 4 선봉장, 1 책사"
EP014090029,1.2,9,C10011,C10016,C20008,C20016,C20017,C30015,C40009,C40015,C50010,,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 4 추격자, 1 책사"
EP014090030,1.2,9,C10016,C20016,C20017,C30015,C40005,C40007,C40015,C50005,C50010,,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 3 책사, 2 시그너스, 2 사냥꾼"
EP014090031,1.2,9,C10016,C20016,C20017,C30015,C40007,C40011,C40015,C50008,C50010,,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 3 싸움꾼, 2 시그너스, 2 사냥꾼, 1 책사"
EP014090032,1.2,9,C10006,C10016,C20016,C20017,C30015,C40009,C40015,C50006,C50010,,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 3 오르비스, 2 선봉장, 2 사냥꾼, 2 추격자, 1 책사"
EP014090033,1.3,9,C10017,C10018,C20018,C30016,C40002,C40005,C40016,C50005,C50011,,,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"7 미우미우, 3 책사, 1 전직교관"
EP014090034,1.3,9,C10011,C10017,C10018,C20008,C20018,C30016,C40009,C40016,C50011,,,,S10033_All,Battle/Synergy_S10033_Normal,"7 미우미우, 4 추격자, 1 책사"
EP014090035,1.3,9,C10017,C10018,C20018,C30016,C40002,C40011,C40016,C50004,C50011,,,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"7 미우미우, 3 마법사, 2 시그너스, 1 전직교관, 1 책사"
EP014090036,1.3,9,C10011,C10017,C10018,C20004,C20018,C30016,C40016,C50002,C50011,,,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"7 미우미우, 3 수호대, 2 엘나스, 2 추격자, 1 전직교관, 1 책사"
EP014090037,1.3,9,C10017,C10018,C20018,C30012,C30016,C40007,C40016,C50007,C50011,,,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"7 미우미우, 3 방해꾼, 2 사냥꾼, 1 전직교관, 1 책사"
EP014090038,1.4,9,C10019,C20019,C30003,C30017,C30018,C40002,C40004,C50008,C50012,,,,S10034_All,Battle/Synergy_S10034_Normal/Synergy_S10019_Normal/Synergy_S10024_Normal,"6 처형자, 4 루디브리엄, 1 전직교관, 1 책사"
EP014090039,1.4,9,C10019,C20009,C20019,C30017,C30018,C40010,C40011,C50002,C50012,,,,S10034_All,Battle/Synergy_S10034_Normal,"6 처형자, 4 엘나스, 3 싸움꾼, 2 시그너스"
EP014090040,1.4,9,C10019,C20010,C20019,C30004,C30017,C30018,C40006,C50006,C50012,,,,S10034_All,Battle/Synergy_S10034_Normal/Synergy_S10018_Normal,"6 처형자, 4 슬리피우드, 2 사냥꾼, 2 발록"
EP014090041,1.4,9,C10002,C10005,C10013,C10019,C20019,C30012,C30017,C30018,C50012,,,,S10034_All,Battle/Synergy_S10034_Normal,"6 처형자, 5 빅토리아 아일랜드"
EP014090042,1.4,9,C10019,C20019,C30017,C30018,C40005,C40007,C40011,C50004,C50012,,,,S10034_All,Battle/Synergy_S10034_Normal,"6 처형자, 5 시그너스, 1 책사"
EP014090043,1.5,9,C10020,C20020,C20021,C30003,C30019,C40004,C40017,C50007,C50008,,,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10019_Normal/Synergy_S10024_Normal,"6 결투가, 4 루디브리엄, 1 전직교관, 1 책사"
EP014090044,1.5,9,C10008,C10020,C20003,C20020,C20021,C30002,C30019,C40017,C50001,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 5 시간의 신전, 1 책사"
EP014090045,1.5,9,C10020,C20009,C20020,C20021,C30019,C40010,C40011,C40017,C50002,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 4 엘나스, 3 싸움꾼, 2 시그너스"
EP014090046,1.5,9,C10005,C10013,C10020,C20020,C20021,C30011,C30012,C30019,C40017,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 5 빅토리아 아일랜드"
EP014090047,1.5,9,C10009,C10020,C20020,C20021,C30019,C40005,C40007,C40017,C50004,,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 5 시그너스, 2 사냥꾼, 1 책사"
EP014090048,1.6,9,C10003,C10021,C20022,C30004,C30020,C30021,C40018,C50003,C50013,,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 4 선봉장"
EP014090049,1.6,9,C10021,C20011,C20022,C30013,C30020,C30021,C40013,C40018,C50013,,,,S10036_All,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"7 판타스틱 테마파크, 4 저격수, 1 전직교관"
EP014090050,1.6,9,C10011,C10021,C20008,C20022,C30020,C30021,C40009,C40018,C50013,,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 4 추격자"
EP014090051,1.6,9,C10021,C20022,C30020,C30021,C40007,C40011,C40018,C50008,C50013,,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 3 싸움꾼, 2 시그너스"
EP014090052,1.6,9,C10021,C20022,C30012,C30020,C30021,C40007,C40018,C50004,C50013,,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 3 방해꾼, 2 시그너스"
EP014100001,1,10,C10001,C10002,C10004,C20002,C30001,C40002,C40010,C50001,C50002,C50007,,,S10001_All,Battle/Synergy_S10001_Normal/Synergy_S10016_Normal/Synergy_S10020_Add/Synergy_S10024_Normal,"7 마스코트, 4 엘나스, 2 아케인 리버, 1 전직교관, 1 책사"
EP014100002,1,10,C10005,C20003,C20004,C30002,C30003,C40001,C40010,C50001,C50002,C50008,,,-,Battle/Synergy_S10002_Normal/Synergy_S10024_Normal,"7 수호대, 3 시간의 신전, 2 루디브리엄, 2 엘나스, 1 전직교관"
EP014100003,1,10,C10003,C10006,C30004,C30005,C40006,C40007,C40012,C50003,C50006,C50007,,,S10003_All,Battle/Synergy_S10003_Normal/Synergy_S10006_Normal,"6 선봉장, 5 사냥꾼, 2 시그너스, 2 슬리피우드, 2 기사단장, 2 발록, 1 전직교관"
EP014100004,1,10,C20005,C20006,C30004,C30006,C30007,C40002,C40003,C40006,C50003,C50004,,,-,Battle/Synergy_S10004_Normal/Synergy_S10024_Normal,"7 마법사, 2 선봉장, 2 시그너스, 2 슬리피우드, 2 기사단장, 1 전직교관"
EP014100005,1,10,C10004,C10008,C20012,C20013,C40004,C40005,C40007,C50004,C50005,C50008,,,S10005_All,Battle/Synergy_S10005_Normal/Synergy_S10020_Normal/Synergy_S10024_Normal,"5 책사, 4 아케인리버, 3 방해꾼, 2 루디브리엄, 2 시그너스, 2 사냥꾼, 1 전직교관"
EP014100006,1,10,C10009,C10010,C30004,C30008,C40006,C40007,C40012,C50003,C50006,C50007,,,-,Battle/Synergy_S10006_Normal/Synergy_S10024_Normal,"8 사냥꾼, 2 슬리피우드, 2 시그너스, 2 발록, 2 기사단장, 2 선봉장, 1 전직교관"
EP014100007,1,10,C20006,C20007,C30003,C30009,C30010,C40001,C40008,C40013,C50002,C50003,,,-,Battle/Synergy_S10007_Normal/Synergy_S10024_Normal,"5 그림자, 3 모험가, 3 수호대, 2 기사단장, 2 루디브리엄, 1 전직교관"
EP014100008,1,10,C10006,C10009,C10011,C10012,C20008,C40006,C40007,C40009,C50006,C50007,,,S10008_All,Battle/Synergy_S10008_Normal/Synergy_S10021_Normal/Synergy_S10006_Normal/Synergy_S10024_Normal,"4 추격자, 5 오르비스, 5 사냥꾼, 2 시그너스, 2 발록, 1 전직교관"
EP014100009,1,10,C20001,C20009,C20010,C30011,C40006,C40010,C40011,C50004,C50006,C50008,,,-,Battle/Synergy_S10009_Normal,"7 싸움꾼, 2 엘나스, 2 슬리피우드, 2 사냥꾼, 2 발록, 2 시그너스"
EP014100010,1,10,C10013,C20012,C20013,C30012,C40004,C40005,C40007,C50004,C50005,C50008,,,-,Battle/Synergy_S10011_Normal/Synergy_S10020_Normal/Synergy_S10005_Normal/Synergy_S10024_Normal/Synergy_S10020_Add,"5 방해꾼, 3 아케인리버, 3 책사, 2 시그너스, 2 사냥꾼, 2 루디브리엄, 1 전직교관"
EP014100011,1,10,C10003,C10008,C20003,C20004,C20005,C30002,C40001,C50001,C50002,C50003,,,S10015_All,Battle/Synergy_S10015_Normal/Synergy_S10002_Normal,"7 시간의 신전, 5 수호대, 2 선봉장, 1 전직교관, 1 책사"
EP014100012,1,10,C20002,C20009,C30001,C30003,C30008,C40001,C40010,C50001,C50002,C50008,,,-,Battle/Synergy_S10016_Normal,"6 엘나스, 3 수호대, 3 마스코트, 3 싸움꾼, 2 루디브리엄"
EP014100013,1,10,C10001,C10002,C10005,C10013,C30003,C30011,C30012,C50001,C50002,C50008,,,S10017_All,Battle/Synergy_S10017_Normal/Synergy_S10001_Normal,"7 빅토리아 아일랜드, 3 마스코트, 3 수호대, 2 루디브리엄"
EP014100014,1,10,C20001,C20010,C30004,C30005,C30011,C40006,C40007,C40012,C50006,C50007,,,S10018_Item,Battle/Synergy_S10018_Normal/Synergy_S10006_Normal/Synergy_S10024_Normal,"4 슬리피우드, 5 사냥꾼, 3 싸움꾼, 2 시그너스, 2 선봉장, 2 기사단장, 2 발록, 1 전직교관"
EP014100015,1,10,C20006,C20009,C30003,C30008,C40001,C40004,C40010,C50002,C50007,C50008,,,-,Battle/Synergy_S10019_Normal/Synergy_S10016_Normal/Synergy_S10024_Normal,"4 루디브리엄, 4 엘나스, 3 수호대, 3 싸움꾼, 2 사냥꾼, 1 전직교관, 1 책사"
EP014100016,1,10,C10006,C10007,C10012,C20008,C30004,C30005,C40006,C40009,C50003,C50006,,,S10021_All,Battle/Synergy_S10021_Normal/Synergy_S10003_Normal,"7 오르비스, 4 선봉장, 2 사냥꾼, 2 슬리피우드, 2 추격자, 2 발록"
EP014100017,1,10,C10008,C10009,C30005,C30006,C30009,C40005,C40007,C40011,C50004,C50005,,,-,Battle/Synergy_S10022_Normal/Synergy_S10005_Normal/Synergy_S10020_Add,"8 시그너스, 3 책사, 2 사냥꾼"
EP014100018,1,10,C10010,C10012,C20011,C30003,C30007,C30013,C40001,C40008,C40013,C50002,,,S10023_All,Battle/Synergy_S10023_Normal/Synergy_S10010_Normal,"7 모험가, 4 저격수, 3 수호대"
EP014100019,1,10,C20004,C20006,C30003,C30009,C30010,C30013,C40002,C50002,C50004,C50007,,,-,Battle/Synergy_S10024_Normal,"5 전직교관, 3 수호대, 3 그림자, 3 마법사, 2 루디브리엄, 2 시그너스"
EP014100020,1,10,C20001,C20007,C30005,C30006,C30009,C40003,C40005,C40012,C50003,C50004,,,S10025_All,Battle/Synergy_S10025_Normal/Synergy_S10022_Normal/Synergy_S10024_Normal,"6 기사단장, 5 시그너스, 3 마법사, 2 선봉장, 1 책사"
EP014100021,1.1,10,C10014,C10015,C20014,C20015,C30004,C30005,C30014,C40014,C50003,C50009,,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 4 선봉장"
EP014100022,1.1,10,C10014,C10015,C20014,C20015,C30012,C30014,C40007,C40014,C50004,C50009,,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 3 방해꾼, 2 시그너스, 2 사냥꾼"
EP014100023,1.1,10,C10014,C10015,C20014,C20015,C30014,C40010,C40014,C50002,C50008,C50009,,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 3 싸움꾼, 2 엘나스"
EP014100024,1.1,10,C10014,C10015,C20014,C20015,C30014,C40003,C40014,C50003,C50004,C50009,,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 3 마법사, 2 기사단장, 2 선봉장"
EP014100025,1.1,10,C10014,C10015,C20014,C20015,C30004,C30014,C40006,C40014,C50006,C50009,,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 2 사냥꾼, 2 선봉장, 2 슬리피우드, 2 발록"
EP014100026,1.2,10,C10008,C10016,C20016,C20017,C30015,C40004,C40005,C40015,C50005,C50010,,,S10032_All,Battle/Synergy_S10032_Normal/Synergy_S10005_Normal,"7 마가티아, 5 책사"
EP014100027,1.2,10,C10016,C20009,C20016,C20017,C30015,C40010,C40011,C40015,C50008,C50010,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 5 싸움꾼, 2 엘나스, 1 책사"
EP014100028,1.2,10,C10016,C20016,C20017,C30004,C30005,C30015,C40012,C40015,C50003,C50010,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 4 선봉장, 2 사냥꾼, 2 기사단장, 1 책사"
EP014100029,1.2,10,C10011,C10016,C20008,C20016,C20017,C30015,C40009,C40015,C50006,C50010,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 4 추격자, 3 오르비스, 2 사냥꾼, 1 책사"
EP014100030,1.2,10,C10016,C20016,C20017,C30015,C40006,C40012,C40015,C50006,C50007,C50010,,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 5 사냥꾼"
EP014100031,1.3,10,C10008,C10017,C10018,C20018,C30016,C40004,C40005,C40016,C50005,C50011,,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10005_Normal,"7 미우미우, 5 책사"
EP014100032,1.3,10,C10017,C10018,C20018,C30006,C30016,C40002,C40003,C40016,C50004,C50011,,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"7 미우미우, 5 마법사, 2 시그너스, 1 전직교관, 1 책사"
EP014100033,1.3,10,C10017,C10018,C20004,C20018,C30003,C30016,C40001,C40016,C50002,C50011,,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"7 미우미우, 5 수호대, 1 전직교관, 1 책사"
EP014100034,1.3,10,C10011,C10017,C10018,C20008,C20018,C30016,C40009,C40016,C50006,C50011,,,S10033_All,Battle/Synergy_S10033_Normal,"7 미우미우, 4 추격자, 3 오르비스, 1 책사"
EP014100035,1.3,10,C10017,C10018,C20012,C20013,C20018,C30012,C30016,C40007,C40016,C50011,,,S10033_All,Battle/Synergy_S10033_Normal,"7 미우미우, 5 방해꾼, 2 아케인리버"
EP014100036,1.4,10,C10019,C20019,C30003,C30017,C30018,C40004,C40010,C40011,C50008,C50012,,,S10034_All,Battle/Synergy_S10034_Normal/Synergy_S10019_Normal,"6 처형자, 4 루디브리엄, 3 싸움꾼, 2 엘나스, 2 시그너스, 1 책사"
EP014100037,1.4,10,C10019,C20002,C20009,C20019,C30001,C30017,C30018,C40010,C50002,C50012,,,S10034_All,Battle/Synergy_S10034_Normal/Synergy_S10016_Normal,"6 처형자, 6 엘나스, 2 예티와 페페"
EP014100038,1.4,10,C10019,C20010,C20019,C30004,C30017,C30018,C40006,C50003,C50006,C50012,,,S10034_All,Battle/Synergy_S10034_Normal/Synergy_S10018_Normal,"6 처형자, 4 슬리피우드, 2 사냥꾼, 2 선봉장"
EP014100039,1.4,10,C10002,C10005,C10013,C10019,C20019,C30012,C30017,C30018,C40007,C50012,,,S10034_All,Battle/Synergy_S10034_Normal,"6 처형자, 5 빅토리아 아일랜드, 3 방해꾼, 2 시그너스"
EP014100040,1.4,10,C10019,C20019,C30009,C30017,C30018,C40005,C40006,C40007,C50004,C50012,,,S10034_All,Battle/Synergy_S10034_Normal,"6 처형자, 5 시그너스, 2 사냥꾼, 2 슬리피우드, 1 책사"
EP014100041,1.5,10,C10020,C20002,C20020,C20021,C30001,C30008,C30019,C40010,C40017,C50002,,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10016_Normal,"6 결투가, 6 엘나스, 2 예티와 페페"
EP014100042,1.5,10,C10020,C20009,C20020,C20021,C30003,C30019,C40004,C40011,C40017,C50008,,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10019_Normal,"6 결투가, 4 루디브리엄, 3 싸움꾼, 2 엘나스, 2 시그너스, 1 책사"
EP014100043,1.5,10,C10008,C10020,C20003,C20020,C20021,C30002,C30019,C40017,C50001,C50002,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 5 시간의 신전, 3 수호대, 2 엘나스, 1 책사"
EP014100044,1.5,10,C10005,C10013,C10020,C20020,C20021,C30011,C30012,C30019,C40007,C40017,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 5 빅토리아 아일랜드, 3 방해꾼, 2 시그너스"
EP014100045,1.5,10,C10009,C10020,C20020,C20021,C30019,C40005,C40007,C40017,C50004,C50008,,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 5 시그너스, 2 사냥꾼, 2 루디브리엄, 1 책사"
EP014100046,1.6,10,C10021,C20009,C20022,C30020,C30021,C40010,C40011,C40018,C50008,C50013,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 5 싸움꾼, 2 엘나스"
EP014100047,1.6,10,C10021,C20012,C20013,C20022,C30012,C30020,C30021,C40007,C40018,C50013,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 5 방해꾼, 2 아케인리버"
EP014100048,1.6,10,C10003,C10021,C20022,C30005,C30020,C30021,C40018,C50003,C50004,C50013,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 4 선봉장, 2 시그너스"
EP014100049,1.6,10,C10021,C20011,C20022,C30013,C30020,C30021,C40001,C40013,C40018,C50013,,,S10036_All,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"7 판타스틱 테마파크, 4 저격수, 3 모험가, 1 전직교관"
EP014100050,1.6,10,C10011,C10021,C20008,C20022,C30020,C30021,C40009,C40018,C50006,C50013,,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 4 추격자, 3 오르비스"
EP014110001,1,11,C10001,C10002,C10004,C10008,C20002,C30001,C30002,C40004,C50001,C50005,C50008,,S10001_All,Battle/Synergy_S10001_Normal/Synergy_S10016_Normal/Synergy_S10020_Add/Synergy_S10024_Normal,"7 마스코트, 3 책사, 2 아케인리버, 3 시간의 신전, 2 루디브리엄"
EP014110002,1,11,C10005,C20003,C20004,C30002,C30003,C40001,C40004,C40005,C50001,C50002,C50005,,-,Battle/Synergy_S10002_Normal/Synergy_S10024_Normal,"7 수호대, 3 시간의 신전, 3 책사, 2 루디브리엄, 1 전직교관"
EP014110003,1,11,C10003,C10006,C20007,C30004,C30005,C40002,C40003,C40012,C50003,C50004,C50006,,S10003_All,Battle/Synergy_S10003_Normal/Synergy_S10025_Normal/Synergy_S10024_Normal,"6 선봉장, 4 기사단장, 3 마법사, 2 시그너스, 2 사냥꾼, 1 전직교관"
EP014110004,1,11,C20005,C20006,C30004,C30006,C30007,C40002,C40003,C40006,C50003,C50004,C50006,,-,Battle/Synergy_S10004_Normal/Synergy_S10024_Normal,"7 마법사, 2 선봉장, 2 시그너스, 2 슬리피우드, 2 기사단장, 2 발록, 1 전직교관"
EP014110005,1,11,C10004,C10008,C20004,C20012,C20013,C30003,C40004,C40005,C40007,C50002,C50005,,S10005_All,Battle/Synergy_S10005_Normal/Synergy_S10020_Normal,"5 책사, 4 아케인리버, 3 수호대, 3 방해꾼, 2 시그너스, 2 루디브리엄, 1 전직교관"
EP014110006,1,11,C10009,C10010,C20002,C30001,C30008,C40006,C40007,C40012,C50002,C50006,C50007,,-,Battle/Synergy_S10006_Normal/Synergy_S10016_Normal/Synergy_S10024_Normal,"8 사냥꾼, 4 엘나스, 2 시그너스, 2 예티와 페페, 2 발록, 1 전직교관"
EP014110007,1,11,C20003,C20006,C20007,C30002,C30003,C30009,C30010,C40001,C40008,C40013,C50002,,-,Battle/Synergy_S10007_Normal/Synergy_S10002_Normal/Synergy_S10024_Normal,"5 그림자, 5 수호대, 3 모험가, 2 루디브리엄, 1 전직교관"
EP014110008,1,11,C10006,C10011,C10012,C20008,C30004,C30005,C30013,C40006,C40009,C50003,C50006,,S10008_All,Battle/Synergy_S10008_Normal/Synergy_S10021_Normal/Synergy_S10003_Normal/Synergy_S10024_Normal,"4 추격자, 5 오르비스, 4 선봉장, 2 슬리피우드, 2 사냥꾼, 2 저격수, 1 전직교관"
EP014110009,1,11,C20001,C20009,C20010,C30008,C30011,C40006,C40010,C40011,C50002,C50006,C50008,,-,Battle/Synergy_S10009_Normal/Synergy_S10016_Normal,"7 싸움꾼, 4 엘나스, 2 사냥꾼, 2 슬리피우드, 2 발록"
EP014110010,1,11,C10013,C20012,C20013,C30004,C30005,C30012,C40004,C40005,C40007,C50004,C50005,,-,Battle/Synergy_S10011_Normal/Synergy_S10020_Normal/Synergy_S10005_Normal/Synergy_S10022_Normal/Synergy_S10020_Add,"5 방해꾼, 5 시그너스, 3 아케인리버, 3 책사"
EP014110011,1,11,C10003,C10008,C20003,C20004,C20005,C30002,C30003,C40004,C50001,C50002,C50005,,S10015_All,Battle/Synergy_S10015_Normal/Synergy_S10002_Normal/Synergy_S10024_Normal,"7 시간의 신전, 5 수호대, 2 루디브리엄, 1 전직교관"
EP014110012,1,11,C20002,C20003,C20004,C20009,C30001,C30002,C30008,C40001,C40010,C50001,C50002,,-,Battle/Synergy_S10016_Normal/Synergy_S10002_Normal,"6 엘나스, 5 수호대, 3 마스코트, 3 시간의 신전, 1 전직교관"
EP014110013,1,11,C10001,C10002,C10005,C10013,C30011,C30012,C40001,C40007,C50001,C50002,C50004,,S10017_All,Battle/Synergy_S10017_Normal,"7 빅토리아 아일랜드, 3 방해꾼, 3 마스코트, 3 수호대, 2 시그너스"
EP014110014,1,11,C10006,C20008,C20010,C30004,C30005,C40006,C40007,C40012,C50003,C50006,C50007,,S10018_Item,Battle/Synergy_S10018_Normal/Synergy_S10006_Normal/Synergy_S10003_Normal/Synergy_S10024_Normal,"4 슬리피우드, 5 사냥꾼, 4 선봉장, 3 오르비스, 2 시그너스, 2 기사단장, 2 발록, 1 전직교관"
EP014110015,1,11,C20006,C20009,C20010,C30003,C30004,C40004,C40010,C40011,C50003,C50004,C50008,,-,Battle/Synergy_S10019_Normal/Synergy_S10009_Normal,"4 루디브리엄, 5 싸움꾼, 2 시그너스, 2 선봉장, 2 엘나스, 2 슬리피우드, 1 책사"
EP014110016,1,11,C10006,C10007,C10012,C20008,C30004,C30005,C40006,C40009,C50003,C50004,C50006,,S10021_All,Battle/Synergy_S10021_Normal/Synergy_S10003_Normal,"7 오르비스, 4 선봉장, 2 사냥꾼, 2 슬리피우드, 2 추격자, 2 발록, 2 시그너스"
EP014110017,1,11,C10003,C10009,C20005,C30005,C30006,C30009,C40005,C40007,C40011,C50001,C50004,,-,Battle/Synergy_S10022_Normal,"8 시그너스, 3 마법사, 3 시간의 신전, 2 선봉장, 2 사냥꾼, 1 책사"
EP014110018,1,11,C10010,C10012,C20011,C30003,C30007,C30013,C40001,C40008,C40013,C50002,C50008,,S10023_All,Battle/Synergy_S10023_Normal/Synergy_S10010_Normal,"7 모험가, 4 저격수, 3 수호대, 2 루디브리엄"
EP014110019,1,11,C20004,C20006,C30003,C30008,C30009,C30010,C30013,C40002,C50002,C50004,C50007,,-,Battle/Synergy_S10024_Normal,"5 전직교관, 3 수호대, 3 그림자, 3 마법사, 2 루디브리엄, 2 시그너스, 2 엘나스, 2 사냥꾼"
