id,name,grade,description,sellingPrice,buyingPrice,option,category,minLevel,offsetX,offsetY,scale,ruid,outglow,fixedItem,notNoticeUse,expireDate
9_000007,"소울 더스트 (아크메이지(불,독))",epic,"아크메이지(불,독)의 소울 피스 가루입니다. 1000개를 모아 <color=#F2DA41>의문의 연구원</color>에게 가져가면, 소울 피스 교환권으로 바꿀 수 있습니다.",0,0,,etc,0,0,0,0,6da0e73838ff4576909f6b98d206331c,,7_000009,0,
9_000008,"소울 더스트 (아크메이지(썬,콜))",epic,"아크메이지(썬,콜)의 소울 피스 가루입니다. 1000개를 모아 <color=#F2DA41>의문의 연구원</color>에게 가져가면, 소울 피스 교환권으로 바꿀 수 있습니다.",0,0,,etc,0,0,0,0,3a623f887a204c418d0c7a3182eaf0e6,,7_000010,0,
9_000009,소울 더스트 (키네시스),epic,"키네시스의 소울 피스 가루입니다. 1000개를 모아 <color=#F2DA41>의문의 연구원</color>에게 가져가면, 소울 피스 교환권으로 바꿀 수 있습니다.",0,0,,etc,0,0,0,0,10d6c81b682f4742891f88eb8eed61f8,,7_000011,0,
9_000010,소울 더스트 (팔라딘),epic,"팔라딘의 소울 피스 가루입니다. 1000개를 모아 <color=#F2DA41>의문의 연구원</color>에게 가져가면, 소울 피스 교환권으로 바꿀 수 있습니다.",0,0,,etc,0,0,0,0,07cd3afdca4e45dfaf2a0a3667f97038,,7_000012,0,
9_000011,소울 더스트 (아란),epic,"아란의 소울 피스 가루입니다. 1000개를 모아 <color=#F2DA41>의문의 연구원</color>에게 가져가면, 소울 피스 교환권으로 바꿀 수 있습니다.",0,0,,etc,0,0,0,0,9e38a8b4880a4dd0bafa5f4dcc85fdf7,,7_000013,0,
9_000012,소울 더스트 (데몬 어벤져),epic,"데몬 어벤져의 소울 피스 가루입니다. 1000개를 모아 <color=#F2DA41>의문의 연구원</color>에게 가져가면, 소울 피스 교환권으로 바꿀 수 있습니다.",0,0,,etc,0,0,0,0,2ae2e9a3eb7240a1a4dbc7212c73b6eb,,7_000014,0,
9_000013,소울 더스트 (섀도어),epic,"섀도어의 소울 피스 가루입니다. 1000개를 모아 <color=#F2DA41>의문의 연구원</color>에게 가져가면, 소울 피스 교환권으로 바꿀 수 있습니다.",0,0,,etc,0,0,0,0,cd419a0fc5f348cb82c3dcaeb0f1412a,,7_000015,0,
9_000014,소울 더스트 (나이트 로드),epic,"나이트 로드의 소울 피스 가루입니다. 1000개를 모아 <color=#F2DA41>의문의 연구원</color>에게 가져가면, 소울 피스 교환권으로 바꿀 수 있습니다.",0,0,,etc,0,0,0,0,8feb905f0ae74db1a1d7a945806e927a,,7_000016,0,
9_000015,소울 더스트 (호영),epic,"호영의 소울 피스 가루입니다. 1000개를 모아 <color=#F2DA41>의문의 연구원</color>에게 가져가면, 소울 피스 교환권으로 바꿀 수 있습니다.",0,0,,etc,0,0,0,0,1fe67ef36b1a49d399fb66a5da962f5b,,7_000017,0,
9_000016,복조리,normal,"대나무로 만들어진 한 쌍의 복조리. 마을의 <color=#F2DA41>놀부</color>에게 가져가면, 다양한 아이템으로 바꿀 수 있다는 소문이 있습니다.\n\n※ 이 아이템은 2024년 2월 27일 10시 이후 삭제됩니다.",0,0,,etc,0,-16,-16,0,896fde94230644b79a8a994c104452ee,,,0,02/27/2024 10:00:00
9_000017,1회 부활권 (스테이지),rare,"스테이지 진행 중 사망 시, 부활권을 소모해 부활할 수 있습니다.\n\n※ 모든 부활 효과(장비 및 레벨 업 버프 효과) 소모 후 사용 가능합니다.",0,0,,etc,0,-16,-16,0,1154275a22f645489769c3880b609b54,,,0,
100_000001,오팔 원석,normal,오팔 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,040c3648f57648ce9a87cfede3aa8b22,,,0,
100_000002,오팔,epic,장신구에 라이트닝 완드 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-19,0,b244baf75a1c4e2981b06ab6530934a4,,8,0,
100_000003,자수정 원석,normal,자수정 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,925c22d16d264bbcacd81f62dad951aa,,,0,
100_000004,자수정,epic,장신구에 사운드 슈터 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,f518eba5c5c540e7b817de12a04431cf,,3,0,
100_000005,사파이어 원석,normal,사파이어 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,9d35513ad6e04d87b90d875f64c62be2,,,0,
100_000006,사파이어,epic,장신구에 부채 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-19,0,9b1796a9a66d4248bcee8af6464dfb0e,,11,0,
100_000007,자줏빛 크리스탈 원석,normal,자줏빛 크리스탈 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,539e20b1fb8b4f3db843a88e28eb0673,,,0,
100_000008,자줏빛 크리스탈,epic,장신구에 치명타 확률 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,5eb30ccc201e44b3ba824b973bf5af29,,21,0,
100_000009,토파즈 원석,normal,토파즈 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,243bdf3d54e14de6ba671659649d5d6b,,,0,
100_000010,토파즈,epic,장신구에 브레스 슈터 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-18,0,e19dfdcf384f4e168b286672bc785a72,,5,0,
100_000011,아쿠아마린 원석,normal,아쿠아마린 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,089bfb6f9c8845f8bea1cc28ded7e800,,,0,
100_000012,아쿠아마린,epic,장신구에 버드 보우 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-18,0,ce803b9618e54e2cad211563a2b72a35,,6,0,
100_000013,녹빛 크리스탈 원석,normal,녹빛 크리스탈 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,d7655490877245959455060da90a469c,,,0,
100_000014,녹빛 크리스탈,epic,장신구에 이동 속도 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,876cdb6781c346fb9c50be399deeae1f,,23,0,
100_000015,가넷 원석,normal,가넷 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,28144012cbc742d1a2af27603ff63ce2,,,0,
100_000016,가넷,epic,장신구에 파이어 스태프 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-18,0,56ca9484dafb461894d9ad107a41473e,,7,0,
100_000017,흑수정 원석,normal,흑수정 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,fd470482566f406e897308f83b98872a,,,0,
100_000018,흑수정,epic,장신구에 체스피스 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-18,0,471b92d3f51042c0b50e04297ec5e4cb,,9,0,
100_000019,리튬 원석,normal,리튬 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,cdd37f9696514f8d939f9b7c251db2a7,,,0,
100_000020,리튬,epic,장신구에 아대 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-16,0,6124592434bd4349bae5332af9dd5f97,,10,0,
100_000021,은빛 크리스탈 원석,normal,은빛 크리스탈 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,0,0,0,9ecf34c66220493fa4f8a13fd10e46f7,,,0,
100_000022,은빛 크리스탈,epic,장신구에 최대 체력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,0,0,0,1187816f86c449f9832e242c4fbf4312,,16,0,
100_000023,청록빛 크리스탈 원석,normal,청록빛 크리스탈 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,0,0,0,4707704b99354e8d81b13566c78ac19a,,,0,
100_000024,청록빛 크리스탈,epic,장신구에 받는 피해량 감소 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,0,0,0,03d79b8a0f454b1487c37e1724c77f91,,17,0,
100_000025,노란빛 크리스탈 원석,normal,노란빛 크리스탈 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,0,0,0,3abfd4d0125f44738345b871a76ae95e,,,0,
100_000026,노란빛 크리스탈,epic,장신구에 치명타 대미지 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,0,0,0,0e27790f1ed940b98d28712138d5e9af,,22,0,
100_000027,푸른빛 크리스탈 원석,normal,푸른빛 크리스탈 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,0,0,0,47a29c8359104c9a851d98e7265e80d0,,,0,
100_000028,푸른빛 크리스탈,epic,장신구에 공격 속도 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,0,0,0,d705b765456e4fa9a7b60cdc3f925849,,24,0,
100_000029,붉은빛 크리스탈 원석,normal,붉은빛 크리스탈 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,80ae453a13c34001a39af0a777c2c0b5,,,0,
100_000030,붉은빛 크리스탈,epic,장신구에 물리 대미지 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,4b60ee9773414c509ba7748ceb56588e,,18,0,
100_000031,은 원석,normal,은 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,6b88af87fdc642b78f484391d36743de,,,0,
100_000032,은,epic,장신구에 데몬 소드 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,b91ac161b4c447628d7d969c3e48d091,,15,0,
100_000033,오리할콘 원석,normal,오리할콘 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,ca85b65333024151a74355b0997ee0a9,,,0,
100_000034,오리할콘,epic,장신구에 캐논 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,765a17a20dd44f75851fc0229db68168,,2,0,
100_000035,강철 원석,normal,강철 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,79f438d0427142f09f979b58e982b1bd,,,0,
100_000036,강철,epic,장신구에 망치 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,7ac77c77fdc0480080303b2dc0b96c35,,14,0,
100_000037,청동 원석,normal,청동 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,914eb87802b64924b5f78bb97a55faeb,,,0,
100_000038,청동,epic,장신구에 폴암 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,d7429bc723034933b9b51de9b6b912fc,,13,0,
100_000039,아다만티움 원석,normal,아다만티움 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,3a949b36c739411994c857b5fcbfc719,,,0,
100_000040,아다만티움,epic,장신구에 권총 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,5a7405818a3c40358ea16907e6cb4c75,,1,0,
100_000041,미스릴 원석,normal,미스릴 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,df792d1e1b554727860cb6e050600b86,,,0,
100_000042,미스릴,epic,장신구에 활 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,2a3f1a35d46c420197467cb92b3fe42b,,4,0,
100_000043,금 원석,normal,금 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,4bad190b58cf42ec9ea619b8060ba865,,,0,
100_000044,금,epic,장신구에 단검 공격력 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,c23750942e9b4cf18c2b4aee246fadd0,,12,0,
100_000045,보라빛 크리스탈 원석,normal,보라빛 크리스탈 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,da1fd8575ea04457b28e4c822e00ddc4,,,0,
100_000046,보라빛 크리스탈,epic,장신구에 마법 대미지 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,6b14adcac7c1488d96e2c6d746ca6b56,,19,0,
100_000047,검은빛 크리스탈 원석,normal,검은빛 크리스탈 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,522e948ab846406ba7a8d976d112e230,,,0,
100_000048,검은빛 크리스탈,epic,장신구에 보스 대미지 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,8702fd9a5b8d4165b768e7814493aeb1,,20,0,
100_000049,핑크 쥬얼 원석,normal,핑크 쥬얼 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,7009ba790b0d4db78900e3a2d9f0db9e,,,0,
100_000050,핑크 쥬얼,epic,장신구에 필드 경험치 획득량 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,1a6ddb1207c04d70a0a01ab99ca79625,,25,0,
100_000051,그린 쥬얼 원석,normal,그린 쥬얼 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,5bc8a70f0d0b49e88b9d871ab733ff99,,,0,
100_000052,그린 쥬얼,epic,장신구에 필드 아이템 드롭 확률 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,2cf5a674946a4f6580ceeb682adb7ef0,,26,0,
100_000053,옐로우 쥬얼 원석,normal,옐로우 쥬얼 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,11cd42dc7c044d4ea43bf23edf0e01bf,,,0,
100_000054,옐로우 쥬얼,epic,장신구에 스테이지 소울 에그 드롭 확률 증가 마법을 부여할 수 있는 마법석입니다.,0,0,,magicStone,0,-16,-17,0,d8732711f3824203a4a39750e520d9b2,,27,0,
100_000055,블루 쥬얼 원석,normal,블루 쥬얼 마법석을 제작하는 데 사용되는 원석입니다.,0,0,,ingredient,0,-16,-16,0,c616b6c126a84bf88616cc3a62559745,,,0,
100_000056,블루 쥬얼,epic,"장신구에 스테이지 클리어 보상(메소, 에너지 스톤, 주문서) 마법을 부여할 수 있는 마법석입니다.",0,0,,magicStone,0,-16,-17,0,d1c6a7f12c8d4926b6befd39c9b91e7c,,28,0,
101_000001,오닉스 링,normal,"제작 시, B ~ SSS 등급 획득이 가능한 노멀 반지 장신구입니다.",0,0,,accessory,0,-16,-16,0,6e3750ed4f0844858e7daea72dbbb391,,1,0,
101_000002,레전드 링,normal,"제작 시, B ~ SSS 등급 획득이 가능한 노멀 반지 장신구입니다.",0,0,,accessory,0,-16,-16,0,1779bcc6de324d5ab686608adc414e6b,,2,0,
101_000003,엔젤릭 블레스,rare,"제작 시, B ~ SSS 등급 획득이 가능한 레어 반지 장신구입니다.",0,0,,accessory,0,-16,-16,0,9f3e6edc5b804588aac02ba4d78b3584,,3,0,
101_000004,앱솔루트 링,rare,"제작 시, A ~ SSS 등급 획득이 가능한 레어 반지 장신구입니다.",0,0,,accessory,0,-16,-16,0,2acdd92dd88148dabbb195218f91feda,,4,0,
101_000005,코스모스 링,epic,"제작 시, A ~ SSS 등급 획득이 가능한 에픽 반지 장신구입니다.",0,0,,accessory,0,-16,-16,0,01b6c65d845f42df86e8562218ea1a96,,5,0,
101_000006,다크 엔젤릭 블레스,epic,"제작 시, A ~ SSS 등급 획득이 가능한 에픽 반지 장신구입니다.",0,0,,accessory,0,-16,-16,0,d9eced37b6724fa08894e76fb45bf75e,,6,0,
101_000007,화이트 엔젤릭 블레스,unique,"제작 시, S ~ SSS 등급 획득이 가능한 유니크 반지 장신구입니다.",0,0,,accessory,0,-16,-16,0,68687ca667f04c32b6c558e32817a2b2,,7,0,
101_000008,결속의 반지,unique,"제작 시, S ~ SSS 등급 획득이 가능한 유니크 반지 장신구입니다.",0,0,,accessory,0,-16,-16,0,ec325d031e03479e8484254240093ac0,,8,0,
101_000009,카오스링,legendary,"제작 시, S ~ SSS 등급 획득이 가능한 레전더리 반지 장신구입니다.",0,0,,accessory,0,0,0,0,7bda561a03444fb3acc135d1b7b07978,,9,0,
101_000010,테네브리스 원정대 반지,legendary,"제작 시, SS ~ SSS 등급 획득이 가능한 레전더리 반지 장신구입니다.",0,0,,accessory,0,-16,-16,0,c2a2aec5a84c442484e39429b0799514,,10,0,
102_000001,나뭇잎 귀고리,normal,"제작 시, B ~ SSS 등급 획득이 가능한 노멀 귀고리 장신구입니다.",0,0,,accessory,0,0,0,0,f3b28eb246d845c0b27c6bc18fee1816,,1,0,
102_000002,에메랄드 귀고리,normal,"제작 시, B ~ SSS 등급 획득이 가능한 노멀 귀고리 장신구입니다.",0,0,,accessory,0,0,0,0,fb814dadf80c4320a6c553f1ee488463,,2,0,
102_000003,별 귀고리,rare,"제작 시, B ~ SSS 등급 획득이 가능한 레어 귀고리 장신구입니다.",0,0,,accessory,0,0,0,0,526036fb4f094f169050d29414b89efc,,3,0,
102_000004,홀리윙 이어링,rare,"제작 시, A ~ SSS 등급 획득이 가능한 레어 귀고리 장신구입니다.",0,0,,accessory,0,0,0,0,13c120bf13694551b31aa1bbea7584e8,,4,0,
102_000005,새콤달콤 귀고리,epic,"제작 시, A ~ SSS 등급 획득이 가능한 에픽 귀고리 장신구입니다.",0,0,,accessory,0,0,0,0,509ebbdfe8994295ad45f7cd1a9aacb6,,5,0,
102_000006,세인트 세이버 이어링,epic,"제작 시, A ~ SSS 등급 획득이 가능한 에픽 귀고리 장신구입니다.",0,0,,accessory,0,0,0,0,8e7a0d981e114d789cbfc340cde7fd35,,6,0,
102_000007,찬란한 알테어 이어링,unique,"제작 시, S ~ SSS 등급 획득이 가능한 유니크 귀고리 장신구입니다.",0,0,,accessory,0,0,0,0,fbdf1ec44d0f4831bf1e76c002447b92,,7,0,
102_000008,미스틱 이어링,unique,"제작 시, S ~ SSS 등급 획득이 가능한 유니크 귀고리 장신구입니다.",0,0,,accessory,0,0,0,0,b2e9b21291444a68bd2f2d4fdd1bd56b,,8,0,
102_000009,타임리스 이어링,legendary,"제작 시, S ~ SSS 등급 획득이 가능한 레전더리 귀고리 장신구입니다.",0,0,,accessory,0,0,0,0,e45623f3e1614e468d221da6c43a3cfb,,9,0,
102_000010,데아 시두스 이어링,legendary,"제작 시, SS ~ SSS 등급 획득이 가능한 레전더리 귀고리 장신구입니다.",0,0,,accessory,0,0,0,0,1b11e76451ac47ff8ec8d2120556960b,,10,0,
103_000001,포도알 펜던트,normal,"제작 시, B ~ SSS 등급 획득이 가능한 노멀 목걸이 장신구입니다.",0,0,,accessory,0,0,0,0,0f2f750aa074458c9a8c950180251ddb,,1,0,
103_000002,오닉스 펜던트,normal,"제작 시, B ~ SSS 등급 획득이 가능한 노멀 목걸이 장신구입니다.",0,0,,accessory,0,0,0,0,8b4e156c6bc24acd966e29aaae942ca5,,2,0,
103_000003,호루스의 눈,rare,"제작 시, B ~ SSS 등급 획득이 가능한 레어 목걸이 장신구입니다.",0,0,,accessory,0,0,0,0,d99dfe404761426a813f1ac6532c5e5e,,3,0,
103_000004,레볼루션 펜던트,rare,"제작 시, A ~ SSS 등급 획득이 가능한 레어 목걸이 장신구입니다.",0,0,,accessory,0,0,0,0,b3a74e4040244ebe8938b465381195cd,,4,0,
103_000005,템페스트 펜던트,epic,"제작 시, A ~ SSS 등급 획득이 가능한 에픽 목걸이 장신구입니다.",0,0,,accessory,0,0,0,0,a598945bdbbd4583ae07fae0be41a7a7,,5,0,
103_000006,얼티밋 펜던트,epic,"제작 시, A ~ SSS 등급 획득이 가능한 에픽 목걸이 장신구입니다.",0,0,,accessory,0,0,0,0,13b68b3a44714b5c9b9210cf9529f5fc,,6,0,
103_000007,미스틱 펜던트,unique,"제작 시, S ~ SSS 등급 획득이 가능한 유니크 목걸이 장신구입니다.",0,0,,accessory,0,0,0,0,b467dc0f0722482b9fc7955d2f577c94,,7,0,
103_000008,매커네이터 펜던트,unique,"제작 시, S ~ SSS 등급 획득이 가능한 유니크 목걸이 장신구입니다.",0,0,,accessory,0,0,0,0,ea4cb7be392340b8bb3cade3335a969d,,8,0,
103_000009,타임리스 펜던트,legendary,"제작 시, S ~ SSS 등급 획득이 가능한 레전더리 목걸이 장신구입니다.",0,0,,accessory,0,0,0,0,f1362848a9bf426687c38d9135345fcc,,9,0,
103_000010,데이브레이크 펜던트,legendary,"제작 시, SS ~ SSS 등급 획득이 가능한 레전더리 목걸이 장신구입니다.",0,0,,accessory,0,0,0,0,127fed34f72b4dc3bd10ec1ead474800,,10,0,
100_000057,하급 아이템 결정 가루,normal,하급 아이템 결정 파편을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,1dde4ced903548f3925d528e9b8315b1,,,0,
100_000058,중급 아이템 결정 가루,rare,중급 아이템 결정 파편을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,b41b9cc25e2a48a6b0fc43a1b6dc5d99,,,0,
100_000059,상급 아이템 결정 가루,epic,상급 아이템 결정 파편을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,e94bd2a64b80486291ae2e06723b5f94,,,0,
100_000060,최상급 아이템 결정 가루,unique,최상급 아이템 결정 덩어리를 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,9c7318d337a649b38df88ec587d92774,,,0,
100_000061,하급 유리병,normal,하급 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,6f5edddb6be8450aba87132ceb4af073,,,0,
100_000062,중급 유리병,rare,중급 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,5e716107f0b54014bba94016feee7a90,,,0,
100_000063,고급 유리병,epic,고급 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,f8b38031343449698f408bec60bb841f,,,0,
100_000064,최고급 유리병,unique,최고급 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,a6dd02dda27a47b0996e032ddec1e14a,,,0,
100_000065,마조람 꽃,normal,하급 마나 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,85a26b5b4fe34992b84ac58b2e7a3094,,,0,
100_000066,마조람 씨앗,normal,하급 체력 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-9,0,f8a310426dc74740a17f7e513997ceba,,,0,
100_000067,라벤더 꽃,rare,중급 마나 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,0d19ad981c5a4b5fabded55b80d595ab,,,0,
100_000068,라벤더 씨앗,rare,중급 체력 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-11,0,b0f0dafd475b44e193e13ddd638b02a8,,,0,
100_000069,로즈마리 꽃,epic,고급 마나 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,5a751753b34c4860bee47f4495b0acbe,,,0,
100_000070,로즈마리 씨앗,epic,고급 체력 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-10,0,a52932469cd8468b8806f2a93e5e1102,,,0,
100_000071,만다린 꽃,unique,최고급 마나 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,a05231d00c364cab9c9eb95d628a9de1,,,0,
100_000072,만다린 씨앗,unique,최고급 체력 물약을 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-11,0,0c58fc7516db4c7e8b8227447e260a97,,,0,
100_000073,몬스터의 알,normal,소울 에그를 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,f3475636fe2c4f6398d95d66c35b656b,,,0,
100_000074,하급 몬스터의 소울 I,normal,Lv.1~5 소울 에그를 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,a18094552cb647db9afd2716414511f6,,,0,
100_000075,하급 몬스터의 소울 II,normal,Lv.6~10 소울 에그를 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,a18094552cb647db9afd2716414511f6,,,,
100_000076,중급 몬스터의 소울 I,rare,Lv.11~15 소울 에그를 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,d807a85f78f54167812ff660318b4696,,,0,
100_000077,중급 몬스터의 소울 II,rare,Lv.16~20 소울 에그를 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,d807a85f78f54167812ff660318b4696,,,0,
100_000078,상급 몬스터의 소울 I,epic,Lv.21~25 소울 에그를 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,9f4bc43b79eb43c6876d6d53dc7b5b02,,,0,
100_000079,상급 몬스터의 소울 II,epic,Lv.26~30 소울 에그를 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,9f4bc43b79eb43c6876d6d53dc7b5b02,,,,
100_000080,최상급 몬스터의 소울 I,unique,Lv.31~35 소울 에그를 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,8378324b3c32493aa2440aad5cc8aa9e,,,,
100_000081,최상급 몬스터의 소울 II,unique,Lv.36~40 소울 에그를 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,8378324b3c32493aa2440aad5cc8aa9e,,,,
100_000082,최상급 몬스터의 소울 III,legendary,Lv.41~45 소울 에그를 제작하는 데 사용됩니다.,0,0,,ingredient,0,-16,-16,0,8378324b3c32493aa2440aad5cc8aa9e,,,,
100_000083,낡은 두루마리,normal,노멀 장신구 계승 주문서를 제작하는 데 사용됩니다.,0,0,,ingredient,0,0,0,0,a43d9b1794a54b2aa48ed84f2c61f768,,,0,
100_000084,초급 두루마리,rare,레어 장신구 계승 주문서를 제작하는 데 사용됩니다.,0,0,,ingredient,0,0,0,0,292663a8b8244144ac1491bdc3da107b,,,0,
100_000085,중급 두루마리,epic,에픽 장신구 계승 주문서를 제작하는 데 사용됩니다.,0,0,,ingredient,0,0,0,0,4c1273f109bf4fde9caedef310c301e5,,,0,
100_000086,상급 두루마리,unique,유니크 장신구 계승 주문서를 제작하는 데 사용됩니다.,0,0,,ingredient,0,0,0,0,ec172b1a5c4b4859a2440cd193f035d0,,,0,
100_000087,최상급 두루마리,legendary,레전더리 장신구 계승 주문서를 제작하는 데 사용됩니다.,0,0,,ingredient,0,0,0,0,5332ebe4ae274710980905c80c3b6d82,,,,
100_000088,하급 연마제,normal,일반 또는 레어 장신구와 마법석 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,551a0f42e72e4eea8d0e19ae572e78f7,,,0,
100_000089,중급 연마제,rare,레어 또는 에픽 장신구 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,73a5179e581d486b9d67c15edffcae64,,,0,
100_000090,고급 연마제,epic,유니크 장신구 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,d85da773fb7046429fdae1fe2d126b72,,,0,
100_000091,최고급 연마제,unique,레전더리 장신구 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,9ccc9e7908f34658bea063aa789f774c,,,0,
100_000092,오닉스 링 제작 레시피,normal,노멀 반지인 오닉스 링 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000093,레전드 링 제작 레시피,normal,노멀 반지인 레전드 링 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000094,엔젤릭 블레스 제작 레시피,rare,레어 반지인 엔젤릭 블레스 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
