key,name,text,event,option,thumb,emotion,theOtherName,theOtherThumb,localizationKey
quest_35_completed,barbosa,"아, 그게 소울 에그인 건가? 사막의 몬스터들이 무슨 알을 떨어뜨리길래 먹어봤는데, 힘이 샘솟던걸?",,,npc,,,,dialog_469
quest_35_completed,barbosa,더 강해지니까 더 효과적으로 약탈할 수 있었지. 그래서 큰돈을 벌었고.,,,npc,,,,dialog_470
quest_35_completed,player,그렇게 번 돈은 왜 해적선에 없는 거지? 그리고 소울 에그들은 다 어쨌지?,,,avatar,,barbosa,npc,dialog_471
quest_35_completed,barbosa,돈이 돈을 번다는 말 몰라? 우리 해적들도 투자할 줄 안다고.,,,npc,,,,dialog_472
quest_35_completed,barbosa,공장이다. 지금까지 번 돈과 남은 알들도 다 공장에 보내버렸다고. 이제 와서 네가 뭘 하기엔 너무 늦었지.,,,npc,,,,dialog_473
quest_35_completed,player,공장?! 당장 가서 소울 에그에 뭔 짓을 하기 전에 회수해야 해!,,,avatar,,barbosa,npc,dialog_474
quest_35_completed,barbosa,"캬캬캬, 어려울 거다. 내 애완동물 우파루파에게 그 알로 요리를 잔뜩 해서 먹였거든.",,,npc,,,,dialog_475
quest_35_completed,barbosa,해적선을 뚫고 공장으로 가기는 쉽지 않을 거다.,,,npc,,,,dialog_476
quest_35_completed,player,네가 상관할 바 아니야.,,,avatar,,barbosa,npc,dialog_477
quest_36_completed,111001,와! 우파루파가 저 정도 덩치면 고도비만 아냐?!,,,soul,,,,dialog_478
quest_36_completed,111001,그나저나 내 소울 피스!!! 드디어 하나 찾았어!!,,,soul,,,,dialog_479
quest_36_completed,player,진짜로 소울이 여러 조각에 나뉜 게 맞구나.,,,avatar,,111001,soul,dialog_480
quest_36_completed,151001,하나라도 찾아서... 다행이야...,,,soul,,,,dialog_481
quest_36_completed,141003,해적선에서 찾은 것도 그렇고 캡틴이라는 이름도 그렇고...,,,soul,,,,dialog_482
quest_36_completed,141003,설마 해적의 피가 흐르고 있는 건가?!,,,soul,,,,dialog_483
quest_36_completed,111001,말도 안 되는 소리 하지 마.,,,soul,,,,dialog_484
quest_36_completed,player,하하... 싸우지 말고 빨리 공장으로 가보자.,,,avatar,눈치,111001,soul,dialog_485
quest_36_completed,player,이제 우리가 공장으로 가는 걸 아무도 못 막아!,,,avatar,꺄오,111001,soul,dialog_486
stage_4_1,player,"흠, 삭막한 분위기의 공장이네.",,,avatar,,,,dialog_487
stage_4_1,111001,소울들이 이런 곳에 보내졌다니...!! 어떤 짓을 당하고 있는 거지?!,,,soul,,,,dialog_488
stage_4_1,151001,혹시 노동 착취...?,,,soul,,,,dialog_489
stage_4_1,141003,"이 몸의 똑똑한 두뇌로 추리해보건대, 무언가의 재료로 사용할 수도 있겠지.",,,soul,,,,dialog_490
stage_4_1,player,뭐든 다 최악이네. 빨리 구해주자!,,,avatar,,141003,soul,dialog_491
quest_37_completed,player,왠지 공장 분위기가 아주 기분 나쁘던걸. 해적들의 돈이 묻어서 그런가?,,,avatar,흐음,,,dialog_492
quest_37_completed,111001,그나저나 뭐하는 공장인 거지?,,,soul,,,,dialog_493
quest_37_completed,player,"음... 전혀 모르겠네. 공장이라면 뭔가를 만드는 곳이니 대장장이와 좀 어울리는 것 같은데, 스미티아에게 한번 물어보고 올까?",,,avatar,,111001,soul,dialog_494
quest_37_completed,141003,그게 좋겠군. 당장 움직이거라.,,,soul,,,,dialog_495
crafter_2,player,(그간의 일을 설명한다.)\n....사막...........약탈....................해적....소울 에그.......................공장.........정체............,,,avatar,,crafter,npc,dialog_496
crafter_2,crafter,"아, 그 공장 말인가? 내가 과거에 무기에 관한 공부를 하려고 여행을 다니던 중 들른 적이 있었지.",,,npc,,,,dialog_497
crafter_2,111001,오! 번지수 잘 찾았네!,,,soul,,,,dialog_498
crafter_2,player,"오, 대박! 어떤 공장에 대해 알려주시죠.",,,avatar,,111001,soul,dialog_499
crafter_2,crafter,들른 적은 있지만 잘 알지는 못하네. 그곳에 엄청나게 위험한 감시자가 돌아다니고 있었기 때문이라네.,,,npc,,,,dialog_500
crafter_2,crafter,황급하게 도망쳐 나오느라 자세히 공장을 살펴볼 수가 없었지.,,,npc,,,,dialog_501
crafter_2,player,아... 그냥 직접 알아볼게요.,,,avatar,흐음,crafter,npc,dialog_502
crafter_2,crafter,아닐세. 되는 데까지 도와주겠네.,,,npc,,,,dialog_503
crafter_2,crafter,"공장에서 어떤 부품을 사용하는지 보면 어느 정도 알 수 있을지도 모르니, 샘플로 여러 몬스터를 잡아와 보게나.",,,npc,,,,dialog_504
crafter_2,player,그 정도야 금방이죠. 종류별로 대령해 드리죠!,,,avatar,,crafter,npc,dialog_505
quest_39_completed,crafter,이 샘플들을 보아하니...!,,,npc,,,,dialog_506
quest_39_completed,111001,보아하니!?,,,soul,,,,dialog_507
quest_39_completed,141003,보아하니?,,,soul,,,,dialog_508
quest_39_completed,151001,...보아하니...?,,,soul,,,,dialog_509
quest_39_completed,player,보아하니!??!,,,avatar,,151001,soul,dialog_510
quest_39_completed,crafter,"더 감이 안 오는군. 이것들로 대체 뭘 만든다는 건지, 원.",,,npc,,,,dialog_511
quest_39_completed,player,네?!?!?,,,avatar,분노,crafter,npc,dialog_512
quest_39_completed,141003,사기꾼은 즉결 처형으로 심판하겠다.,,,soul,,,,dialog_513
quest_39_completed,player,진짜로 여행 다녀온 것 맞아요? 순 거짓말쟁이 같은데.,,,avatar,흐음,141003,soul,dialog_514
quest_39_completed,crafter,"도와주겠다고 해놓고 실망시킨 건 미안하지만, 그 공장은 정말로 들러본 적 있다네. 믿어주게.",,,npc,,,,dialog_515
quest_39_completed,crafter,"그 증거로, 감시자와 마주치기 전에 폐기물 더미에서 주운 물건도 있단 말일세.",,,npc,,,,dialog_516
quest_39_completed,player,무슨 물건이죠?,,,avatar,흐음,crafter,npc,dialog_517
quest_39_completed,crafter,소울 블렌더라는 도구라네. 소울칼리버를 만드는 데에도 사용했고 지금도 소울들을 돕는 데에 사용하고 있지.,,,npc,,,,dialog_518
quest_39_completed,crafter,감시자에게서 도망쳐 나오다가 사용법이 적힌 쪽지가 찢어졌다네. 그래서 찢어지고 손에 남은 쪽지로 이 도구의 이름만 겨우 알 수 있었지.,,,npc,,,,dialog_519
quest_39_completed,crafter,그래도 이런저런 실험을 해봐서 이제 어느 정도 사용법을 알긴 한다네. 완벽한 사용법은 아니겠지만 말이야.,,,npc,,,,dialog_520
quest_39_completed,player,"그렇게 신기한 도구를 이제 보여주시다니, 조금 배신감이 드네요.",,,avatar,,crafter,npc,dialog_521
quest_39_completed,player,어떻게 사용하는 건지도 알려주세요.,,,avatar,반짝,crafter,npc,dialog_522
quest_39_completed,crafter,자네에게라면 물론이지. 말로 설명하자면 기니까 쉬운 설명을 위해 공장에서 잡동사니 좀 많이 주워다 주겠나?,,,npc,,,,dialog_523
quest_39_completed,player,설명 기대하면서 모아오겠습니다!,,,avatar,반짝,crafter,npc,dialog_524
quest_40_completed,crafter,잘 보게. 이렇게 아무 물건이나 소울 블렌더에 넣고... 작동시키고...,,,npc,,,,dialog_525
quest_40_completed,crafter,아무 일이 안 생기면 다른 물건을 또 넣고 작동시키고...,shake,,npc,,,,dialog_526
quest_40_completed,,펑!,,,,,,,dialog_527
quest_40_completed,player,으악! 무기가 생겼네요?,,,avatar,당황,crafter,npc,dialog_528
quest_40_completed,crafter,이렇게 아무 물건이나 넣다 보면 소울이 든 무기를 만들어내는 경우가 있다네. 하지만 아직 정확한 작동 조건은 알아내지 못했네.,,,npc,,,,dialog_529
quest_40_completed,player,평범해 보이는 물건이 소울이 든 무기로 바뀐다니... 어떻게 이런 기술이 가능한 거지...?,,,avatar,,,,dialog_530
quest_40_completed,crafter,그리고 이 무기를 다시 소울 블렌더에 넣고... 이전에 만들어뒀던 소울이 든 무기를 같이 넣어서 작동시키면...,shake,,npc,,,,dialog_531
quest_40_completed,,펑!!,,,,,,,dialog_532
quest_40_completed,player,으아악! 이번엔 무기 하나가 사라졌는데요?,,,avatar,당황,crafter,npc,dialog_533
quest_40_completed,crafter,두 무기의 소울들이 한 무기에 합쳐진 것이라네. 그러면서 소울이 사라진 무기는 소멸한 것이지.,,,npc,,,,dialog_534
quest_40_completed,crafter,이렇게 무기 하나에 여러 소울을 넣어주는 방식으로 자네 무기도 강화해주고 있다네.,,,npc,,,,dialog_535
quest_40_completed,crafter,다른 종류의 무기를 이런 식으로 사용하면 점차 불안정해진다는 건 소울칼리버 이후 알게 되었지.,,,npc,,,,dialog_536
quest_40_completed,player,소울칼리버가 불안정했던 이유가 다른 종류의 소울들을 한 무기에 마구잡이로 넣어서였군요.,,,avatar,,crafter,npc,dialog_537
quest_40_completed,crafter,내 무지로 인한 실수였지... 다시 한번 소울들에게 사과를 하겠네.,,,npc,,,,dialog_538
quest_40_completed,crafter,그런 의미에서 부탁을 한 가지 해도 되겠나?,,,npc,,,,dialog_539
quest_40_completed,player,음... 뭐죠?,,,avatar,,crafter,npc,dialog_540
quest_40_completed,crafter,소울 블렌더를 더 잘 알고 올바르게 사용하기 위해선 찢어진 사용법 쪽지의 나머지 부분이 필요해.,,,npc,,,,dialog_541
quest_40_completed,crafter,그래서 말인데 감시자를 처치하고 쪽지를 찾아줄 수 있겠나?,,,npc,,,,dialog_542
quest_40_completed,player,그런 목적이라면 흔쾌히 들어 드리죠.,,,avatar,반짝,crafter,npc,dialog_543
quest_41_completed,player,찢어진 사용법 쪽지를 손에 넣었어!!,,,avatar,꺄오,,,dialog_544
quest_41_completed,111001,오! 빨리 읽어 봐!,,,soul,,,,dialog_545
quest_41_completed,player,"""소울 인챈터 저리 가라, 궁극의 소울 블렌더 출시! 영구적 사용 가능~ 소울의 무기화도 가능~ 한 무기에 소울 무제한 결합도 가능~ 심지어 ...""",,,avatar,,111001,soul,dialog_546
quest_41_completed,141003,왜 읽다 마는 거지? 마저 읽어 보아라.,,,soul,,,,dialog_547
quest_41_completed,player,뒷부분이 얼룩져서 읽을 수가 없어!,,,avatar,분노,141003,soul,dialog_548
quest_41_completed,111001,"뭐야, 지금 읽어준 건 다 아는 내용이잖아?",,,soul,,,,dialog_549
quest_41_completed,player,에라이~! 도움이 하나도 안 되잖아.,,,avatar,분노,111001,soul,dialog_550
quest_41_completed,player,스미티아에게 다른 사람 손에 넘어가지 않도록 소울 블렌더 관리나 잘해달라고 당부해야겠어.,shake,,avatar,,111001,soul,dialog_551
quest_41_completed,limitLand,어이!!!!,,,npc,,,,dialog_552
quest_41_completed,limitLand,"돌아왔구나, 하하!! 잠시 와보거라!",,,npc,,,,dialog_553
quest_41_completed,player,"엇, 깜짝이야. 무슨 일인가요?",,,avatar,,limitLand,npc,dialog_554
limitLand_2,limitLand,"저번에 물어보던 엄청 강한 몬스터가 나오는 곳을 새로 소개해주려고 한다, 하하!!",,,npc,,,,dialog_555
limitLand_2,player,저번처럼 아저씨가 직접 만드신 거 아니죠?,,,avatar,눈치,limitLand,npc,dialog_556
limitLand_2,limitLand,"이번엔 그런 게 아냐, 하하하!",,,npc,,,,dialog_557
limitLand_2,limitLand,"하하, 얼마 전에 보니 마을 구석에 생겨있던 거란다!!",,,npc,,,,dialog_558
limitLand_2,player,오!! 당장 알려주세요!,,,avatar,,limitLand,npc,dialog_559
limitLand_2,limitLand,"마을 구석에 이상한 균열이 하나 있을 텐데 그쪽으로 따라오너라, 하하!",,,npc,,,,dialog_560
ui_randomBoss,limitLand,"얼마 전 마을 구석에 생겨난 균열이란다, 하하!!",,,npc,,,,dialog_561
ui_randomBoss,limitLand,"손을 대면 차원 이동을 하는데 엄청 강한 몬스터가 연이어 등장하는 곳이더구나, 하하하!",,,npc,,,,dialog_562
ui_randomBoss,player,와! 찾던 곳이에요!,,,avatar,,limitLand,npc,dialog_563
ui_randomBoss,limitLand,"그렇다고 하니 잘 됐구나! 몬스터들이 평범하지 않은 기운을 풍기던데 스릴이 넘칠 거야, 하하!!",,,npc,,,,dialog_564
ui_randomBoss,111001,이번에는 진짜로 소울의 냄새가 난다!,,,soul,,,,dialog_565
ui_randomBoss,141003,내 생각에도 틀림없다. 내 소울 피스가 여기에 있는 것인가?,,,soul,,,,dialog_566
ui_randomBoss,151001,감사 인사도...,,,soul,,,,dialog_567
ui_randomBoss,player,"아, 맞다. 감사합니다, 다이달 아저씨!",,,avatar,,151001,soul,dialog_568
ui_randomBoss,limitLand,"고맙긴, 하하! 얼른 가보거라, 하하하!!",,,npc,,,,dialog_569
quest_43_completed,player,"어쩌다 마을에 이런 균열이 생긴 건지는 모르겠지만, 소울 피스 행방의 실마리를 찾았어!",,,avatar,반짝,,,dialog_570
quest_43_completed,player,너희 소울 피스를 흡수해서인지 무지막지하게 강한 몬스터들이긴 했지만...,,,avatar,좌절,,,dialog_571
quest_43_completed,111001,소울 에그도 중요하지만 시간 날 때 여기도 종종 들러서 소울 피스도 모아줘!,,,soul,,,,dialog_572
quest_43_completed,111001,"이미 소울 피스가 가루가 된 것 같긴 하지만, 티끌 모아 태산이라고~!",,,soul,,,,dialog_573
quest_43_completed,141003,시간 날 때 종종 들르는 것이 아니라 매일 자주 들르거라.,,,soul,,,,dialog_574
quest_43_completed,141003,이 몸의 소울을 한시라도 빨리 온전하게 만들어야 하지 않겠느냐?,,,soul,,,,dialog_575
quest_43_completed,player,"아, 예.",,,avatar,흐음,141003,soul,dialog_576
quest_43_completed,player,소울 에그나 마저 찾으러 가볼까?,,,avatar,초롱,141003,soul,dialog_577
quest_43_completed,141003,내 말을 듣긴 한 것이냐?,,,soul,,,,dialog_578
quest_44_completed,EmergencyRobotL,"놔라, 삐리삐리뽀. 나한테 왜 이러는 거냐, 삐리뽀삐리.",,,npc,,,,dialog_579
quest_44_completed,player,최근 공장에 알이 잔뜩 들어오지 않았어? 다 어쩔 속셈이지?!,,,avatar,분노,EmergencyRobotL,npc,dialog_580
quest_44_completed,EmergencyRobotL,"과자를 만드는 공장에 알이 들어오는 게 뭐가 이상하단 거냐, 삐리리삐뽀?",,,npc,,,,dialog_581
quest_44_completed,player,과자 공장이라고?!,,,avatar,당황,EmergencyRobotL,npc,dialog_582
quest_44_completed,111001,이게 어딜 봐서 과자를 만드는 곳이지?,,,soul,,,,dialog_583
quest_44_completed,EmergencyRobotL,"이 공장의 보스를 보면 알게 될 거다, 삐삐리리뽀.",,,npc,,,,dialog_584
quest_44_completed,EmergencyRobotL,"보스의 알로 과자를 만들고 있기 때문이다, 뽀리삐삐리.",,,npc,,,,dialog_585
quest_44_completed,player,?? 보스의 알???,,,avatar,눈치,EmergencyRobotL,npc,dialog_586
quest_44_completed,player,그런 것 말고 최근에 들어온 알들이 어떻게 됐는지 몰라?,,,avatar,,EmergencyRobotL,npc,dialog_587
quest_44_completed,EmergencyRobotL,"나 같은 로봇한테 뭘 바라냐, 삐리삐리뽀! 그러고 보니, 삡...!",,,npc,,,,dialog_588
quest_44_completed,EmergencyRobotL,"얼마 전부터 보스가 일이 편해졌다고 하셨다, 삡삐리뽀.",,,npc,,,,dialog_589
quest_44_completed,EmergencyRobotL,"그리고 궁극의 디저트를 만들었다며 즐거워 하셨다, 뽑삐리뽀!",,,npc,,,,dialog_590
quest_44_completed,player,"오, 드디어 도움되는 정보였어! 풀어주겠다, 삐리리~",,,avatar,,EmergencyRobotL,npc,dialog_591
quest_44_completed,EmergencyRobotL,"따라 하지 말라, 삐립. 다신 만나지 말자, 삐리삐리뽀.",,,npc,,,,dialog_592
quest_44_completed,111001,공장의 보스가 소울 에그로 간식을 만든 게 틀림없어!,,,soul,,,,dialog_593
quest_44_completed,player,내 예상에도 그래. 빨리 가보자!,,,avatar,,111001,soul,dialog_594
quest_45_completed,player,진짜 닭이 과자 공장의 보스라니! 어울리긴 하네.,,,avatar,,,,dialog_595
quest_45_completed,111001,"소울 에그로 과자를 만들다니, 끔찍해.",,,soul,,,,dialog_596
quest_45_completed,141003,그래도 더 만들지 못하도록 저지했으니 다행이지 않느냐.,,,soul,,,,dialog_597
quest_45_completed,151001,과자를 회수해야 해...,,,soul,,,,dialog_598
quest_45_completed,player,맞아. 이미 출고된 소울 에그 과자가 많은 것 같아.,,,avatar,,151001,soul,dialog_599
quest_45_completed,player,어디로 출고됐는지에 대한 정보는 아무래도 상인이 잘 알지 않을까? 물어보고 오자.,,,avatar,,151001,soul,dialog_600
cashShop_1,player,혹시 지금 과자가 많이 입고된 지역이 있을까요?,,,avatar,,cashShop,npc,dialog_601
cashShop_1,cashShop,과자? 과자라면 당연히 한 곳으로 모이게 되어 있지.,,,npc,,,,dialog_602
cashShop_1,player,"오, 어딘가요?",,,avatar,초롱,cashShop,npc,dialog_603
cashShop_1,cashShop,쿠키나라라는 별칭이 있는 곳이지. 전국의 과자나 간식들이 모이는 곳이야.,,,npc,,,,dialog_604
cashShop_1,cashShop,다양한 간식들이 넘쳐나서 달달한 냄새가 풍기는 신비롭고 아름다운 곳이지~ 햐~,,,npc,,,,dialog_605
cashShop_1,player,그런 곳이 있었군요! 근데 간식들이 어쩌다 그곳에 모이게 된 건가요?,,,avatar,,cashShop,npc,dialog_606
cashShop_1,cashShop,간식들을 방목해두면 더 맛있어지기 때문이지. 아무 데서나 방목하게 둘 수는 없잖아?,,,npc,,,,dialog_607
cashShop_1,player,?? 과자가 소도 아니고 뭔 소리지?,,,avatar,눈치,cashShop,npc,dialog_608
cashShop_1,111001,진짜 뭔 소리지?,,,soul,,,,dialog_609
cashShop_1,141003,정보를 얻었으니 됐다. 헛소리는 무시하고 얼른 출발하거라.,,,soul,,,,dialog_610
cashShop_1,player,그러자. 정보 감사합니다~,,,avatar,,141003,soul,dialog_611
stage_5_1,player,"킁킁, 달달한 냄새 사이에서 소울의 냄새가 나는 것 같군.",,,avatar,,,,dialog_612
stage_5_1,111001,그나저나 과자가 소도 아니고 뭔 방목인가 했더니...,,,soul,,,,dialog_613
stage_5_1,111001,진짜로 움직이잖아? 이럼 방목이 맞지~!,,,soul,,,,dialog_614
stage_5_1,141003,멍청하게 구경하고 있을 때가 아니다. 저 과자들이 공격하러 오는 게 보이지 않느냐?,,,soul,,,,dialog_615
stage_5_1,111001,앗! 정말이네. 야생의 간식들은 사납구나!,,,soul,,,,dialog_616
stage_5_1,player,어느 과자에 소울 에그가 들었을까요? 모르겠으니까 다 덤벼!,,,avatar,반짝,111001,soul,dialog_617
quest_47_completed,player,간식거리들이 왜 이렇게 사나워?!,,,avatar,분노,,,dialog_618
quest_47_completed,151001,소울 에그가 든 간식들은 그럼...,,,soul,,,,dialog_619
quest_47_completed,111001,훨씬 사납겠지.,,,soul,,,,dialog_620
quest_47_completed,player,"근데 젤리가 유독 많이 보이는 것 같던데, 혹시 젤리가 유행인가?",,,avatar,,111001,soul,dialog_621
quest_47_completed,111001,역시 유행에 뒤처진 넌 직접 봐야 유행인지 아닌지 아는구나.,,,soul,,,,dialog_622
quest_47_completed,player,간식을 잘 안 먹어서 그런 거야!,,,avatar,분노,111001,soul,dialog_623
quest_47_completed,player,그러고 보니 젤리가 유행인 거면 최근에 젤리를 많이 만들어내고 있단 거잖아.,,,avatar,,111001,soul,dialog_624
quest_47_completed,player,소울 에그가 든 간식도 최근에 만들어졌으니까...?!,,,avatar,,111001,soul,dialog_625
quest_47_completed,141003,젤리에 소울 에그가 들었을 가능성이 높겠군. 그럴듯한 추리로구나.,,,soul,,,,dialog_626
quest_47_completed,141003,"한번 젤리들을 잡아보아라, 메소전사.",,,soul,,,,dialog_627
quest_47_completed,player,"아니, 그 부끄러운 호칭은 또 왜 배운 거야?!",,,avatar,분노,141003,soul,dialog_628
quest_48_completed,player,맛있게 생긴 젤리들이었어.,,,avatar,초롱,,,dialog_629
quest_48_completed,111001,근데 그 공장의 보스라던 닭이 궁극의 디저트를 만들었다고 했었잖아?,,,soul,,,,dialog_630
quest_48_completed,111001,그건 어떤 간식이려나? 일단 이 젤리는 궁극이라 할 정도는 아닌 것 같은데 말이야.,,,soul,,,,dialog_631
quest_48_completed,141003,아무래도 소울 에그를 많이 넣은 게 아닐까 싶구나.,,,soul,,,,dialog_632
quest_48_completed,player,주변에 말 안 통하는 간식거리들뿐이라 누굴 붙잡고 물어볼 수도 없네.,,,avatar,좌절,141003,soul,dialog_633
quest_48_completed,player,지금까지 소울을 많이 흡수한 몬스터들은 다 몸집이 컸으니까 이번에도 그런 몬스터를 찾아보자!,,,avatar,,141003,soul,dialog_634
quest_49_completed,player,"젤리들보다 그나마 덩치가 큰 몬스터들을 잡아보긴 했는데, 고작 이 정도일 리 없어!",,,avatar,,,,dialog_635
quest_49_completed,111001,맞아. 지금까지 만났던 몬스터들 중에서 소울을 많이 먹은 몬스터는 훨씬 컸다구!,,,soul,,,,dialog_636
quest_49_completed,player,하지만 내가 특이한 몬스터는 봤어.,,,avatar,,111001,soul,dialog_637
quest_49_completed,111001,어떤 몬스터?,,,soul,,,,dialog_638
quest_49_completed,player,"엄청 조그마한 쿠키였는데, 본인보다 훨씬 큰 과자 부스러기를 우수수 떨어뜨리더라고.",,,avatar,,111001,soul,dialog_639
quest_49_completed,111001,"뭐야, 완전 수상하잖아!",,,soul,,,,dialog_640
quest_49_completed,141003,크기가 작다고 하지 않았느냐? 쓸데없는 것에 신경 쓰지 말아라.,,,soul,,,,dialog_641
quest_49_completed,player,그치만 궁금한걸. 따라가 봐야겠어!,,,avatar,반짝,141003,soul,dialog_642
quest_49_completed,141003,내 말을 귓등으로도 안 듣는군.,,,soul,,,,dialog_643
quest_50_completed,player,그 작은 쿠키가 갑자기 그렇게 크고 흉측한 모습으로 변할 줄은 몰랐네.,,,avatar,창백,,,dialog_644
quest_50_completed,player,"소울 에그를 아주 들이부어서 만든 것 같은데, 공장 보스가 말하던 궁극의 디저트는 저 쿠키인 것 같아.",,,avatar,,,,dialog_645
quest_50_completed,player,"아무리 그래도 그렇지. 저게 무슨 궁극의 디저트야, 으!",,,avatar,우웩,,,dialog_646
quest_50_completed,111001,궁극으로 징그럽긴 하더라.,,,soul,,,,dialog_647
quest_50_completed,151001,그나저나 시간이 너무 소요됐어...,,,soul,,,,dialog_648
quest_50_completed,player,이대로라면 소울 에그로 만들어진 과자들이 외부로 퍼지는 것도 곧이야!,,,avatar,,151001,soul,dialog_649
quest_50_completed,111001,완전 큰일이잖아!,,,soul,,,,dialog_650
quest_50_completed,141003,이전에 봤던 그 상인에게 최근 과자를 주문한 곳을 아는지 물어보는 건 어떠냐?,,,soul,,,,dialog_651
quest_50_completed,player,"오, 좋은 아이디어야! 상인이니까 정보망이 있을 수도 있지.",,,avatar,반짝,,,dialog_652
cashsShop_2,player,저 여쭤볼 게 하나 더 생겼는데요!,,,avatar,,,,dialog_653
cashsShop_2,cashShop,음~ 무슨 질문이지?,,,npc,,,,dialog_654
cashsShop_2,player,가장 최근에 쿠키나라의 과자들을 어디서 주문했는지 아세요?,,,avatar,,cashShop,npc,dialog_655
cashsShop_2,player,상인이시니까 어디선가 정보를 얻지 않으셨을까 싶어서요.,,,avatar,,cashShop,npc,dialog_656
cashsShop_2,cashShop,과자 주문~? 내가 그걸 어떻게 알아?!,,,npc,,,,dialog_657
cashsShop_2,cashShop,나는 명.품.상.인 골드리치라고~ 과자 주문 같은 걸 눈여겨보고 있을 리가 없잖아?,,,npc,,,,dialog_658
cashsShop_2,player,"에이, 그래도 조금이라도 아시는 거 없어요?",,,avatar,,cashShop,npc,dialog_659
cashsShop_2,cashShop,"없어, 없어. 쿠키나라 과자는 인기가 많아서 끊임없이 곳곳에서 주문하는데, 그걸 내가 다 꿰고 있을 필요가 없는 걸~?",,,npc,,,,dialog_660
cashsShop_2,player,끊임없이 주문이 들어온다고요?!,,,avatar,당황,cashShop,npc,dialog_661
cashsShop_2,player,우선 알겠습니다...,,,avatar,좌절,cashShop,npc,dialog_662
quest_51_completed,player,끊임없이 잘 팔린다니... 이러면 누가 주문했는지 다 알아내고 찾아가기 너무 어렵잖아...,,,avatar,좌절,,,dialog_663
quest_51_completed,111001,그렇게 좌절하고 있을 시간 없어! 조금이라도 빨리 움직여야지!,,,soul,,,,dialog_664
quest_51_completed,151001,쿠키나라에 가서... 좀 더 조사를 해보자...,,,soul,,,,dialog_665
quest_51_completed,111001,"누가 간식을 주문했는지가 중요한 게 아니라, 간식들이 어디로 보내지는지가 중요한 거잖아!",,,soul,,,,dialog_666
quest_51_completed,player,그치...?,,,avatar,,111001,soul,dialog_667
quest_51_completed,111001,과자에 배송지가 적혀있지 않을까?!,,,soul,,,,dialog_668
quest_51_completed,player,오! 가능성 있어. 쿠키나라의 몬스터들에게 배송지가 적혀있지 않은지 자세히 봐야겠어.,,,avatar,,111001,soul,dialog_669
quest_52_completed,player,몬스터들에게 배송지가 하나도 안 적혀 있어.,,,avatar,,,,dialog_670
quest_52_completed,141003,음식에 낙서해 두면 당연히 찝찝하지 않겠나?,,,soul,,,,dialog_671
quest_52_completed,player,"흠... 간식을 배송하고 있는 쥐들이 보이던데, 아무 쥐나 한번 붙잡고 정보를 캐내 볼까?",,,avatar,,141003,soul,dialog_672
quest_53_completed,player,너희가 이곳의 간식들을 외부로 배송하는 것 맞아?,,,avatar,,,,dialog_673
quest_53_completed,chestnutMouse,"도둑질하다가 걸려서 강제로 그러고 있지, 찍찍.",,,npc,,,,dialog_674
quest_53_completed,chestnutMouse,"윗사람이 시키는 대로 배송만 할 뿐이다, 찍찍.",,,npc,,,,dialog_675
quest_53_completed,chestnutMouse,"바쁘니 비켜라, 찍찍!",,,npc,,,,dialog_676
quest_53_completed,player,윗사람? 그게 누군데?,,,avatar,,chestnutMouse,npc,dialog_677
quest_53_completed,chestnutMouse,"쿠키나라의 가장 높은 곳에 있는 가장 높은 사람이니 아무튼 윗사람이라 부른다, 찍찍.",,,npc,,,,dialog_678
quest_53_completed,chestnutMouse,"배송이 밀려서 바쁘니 비켜라, 찍찍!!",,,npc,,,,dialog_679
quest_53_completed,player,배송은 어디로 하는 거야?,,,avatar,,chestnutMouse,npc,dialog_680
quest_53_completed,chestnutMouse,"질문이 왜 이리 많냐, 찍찍?!",,,npc,,,,dialog_681
quest_53_completed,chestnutMouse,"추운 지역의 몬스터들이 당 보충을 위해 과자를 대량으로 주문했다, 찍찍.",,,npc,,,,dialog_682
quest_53_completed,chestnutMouse,"바람 부는 대로 풍선을 타고 가다 보니 속도도 느리고 방향 전환도 어렵다, 찍찍.",,,npc,,,,dialog_683
quest_53_completed,chestnutMouse,"그래서 오늘 주문량을 아직 덜 옮겼으니까 이제 얼른 비켜라, 찍찍!!!",,,npc,,,,dialog_684
quest_53_completed,chestnutMouse,"추운 지역 몬스터들은 예민해서 민원 들어온다, 찍찍!!!!",,,npc,,,,dialog_685
quest_53_completed,player,"알겠어, 알겠어. 하던 일 마저 해! 수고~!",,,avatar,꺄오,chestnutMouse,npc,dialog_686
quest_53_completed,player,정보를 엄청 많이 알아냈어.,,,avatar,,,,dialog_687
quest_53_completed,player,우선은 배송원들을 다 저지해서 소울 에그로 만든 과자들이 외부로 퍼지지 않게 막자.,,,avatar,,,,dialog_688
quest_53_completed,111001,"점점 정보를 얻는 스킬이 늘어나네! 멋지다, 메소전사~!",,,soul,,,,dialog_689
quest_53_completed,player,...,,,avatar,한숨,111001,soul,dialog_690
quest_54_completed,player,이 정도면 배송 시스템이 아예 마비됐을 거야.,,,avatar,반짝,,,dialog_691
quest_54_completed,player,이미 배송이 완료된 간식들이 있긴 하겠지만...,,,avatar,,,,dialog_692
quest_54_completed,player,어디로 보낸 건지는 확실히 아니까 회수하면 되지!,,,avatar,반짝,,,dialog_693
quest_54_completed,111001,맞아. 그것보다는 저번의 그 배송원이 언급했던 '윗사람'을 막아야 해.,,,soul,,,,dialog_694
