CoachID,Name,LocalNameID,Cost,Scale,OffsetX,OffsetY,ShadowSize,HowToObtain,Desc,LocalDescID,format,Tags,ProfileRUID,IdleRUID,MoveRUID,LoveRUID,AngryRUID,SadRUID,SleepRUID,InteractionRUID_1,InteractionRUID_2,InteractionRUID_3,InteractionRUID_4,InteractionRUID_5
COM10007,해적 앵무새,Coach_COM10007_Name,-1,2,0,0,1_small,,시작 하트 -1,Coach_Desc40,-1,,02e9dee2c67d4c48938488ba54e45c77,4e2563397ae84af48c94165c95a41349,6a821ae80e184f439648f1bab3a7d178,3ac5e2d5aa644251929249dcfa98d33e,7f6a327c7d5849e48d13aee87c2704bd,c70fef77c379448da4c24f5ad4211fba,d10c787ce8894a7ca9b05334822b0204,59ee8f26ebcc4e96af22426025941011,f347d89bc72e4b74bbdc82a4df6f2a00,d0a37176c5454aa99c7f1cfa5c6fccfa,2082df6a456d4fd48a23a2b159333a06,
COM10008,주니어리퍼,Coach_COM10008_Name,-1,1.5,0.04,0,1_medium,,"전투 시작 시, 아군의 가해량 -5%",Coach_Desc41,"DealingDamageRate,-5",,013426802c584ffdb81c6cb84cc0d451,4fb974708f9649469b7f1fa798585dbe,571c7f175276406d97699aca157f889b,2b33788583c64182a32392450f309bf5,11c03d6cedd6401d8470711fd5dc77b9,fe2ca318cf6c43cfb7f64c4e4cef1212,46d069126496461abe1652fc5798bb3c,ab6ccc3ca1584af7b105c4b76e95362e,a6dd3a3a6c394858bdff4937fb1436bc,5a914be8676d43fab5eabe349dc75007,a29a6a7b77db497ba004346d54e14cdf,
COM20001,펌킨 잭,Coach_COM20001_Name,-2,1.5,0,0,1_small,,"전투 시작 시, 아군의 이동속도 -40%",Coach_Desc41,"Status_MoveSpeed,-40",,13fd9e2b967048dc855cfb0df93440d4,2ea22561b47a49b2850e2bf835c07bfb,cc4bacb7d11b457690b0b0c94e6e77c6,60c8e62147b344be8aa4e892b193c210,9b81940ec3da4308b703b38fdde33fd6,1bf38d5b3ea548b987fb3d2bd4976a05,6e3f3dc865ff4bde9d12272bc02d1270,fd48f670da044d4f9193fe58a29ce9e9,f65d7d317f2e407387def5fe3f92169c,9b81940ec3da4308b703b38fdde33fd6,06466f47592d490fa17b076cbeb1a294,
COM20002,펌킨 오,Coach_COM20002_Name,-2,1.5,0,0,1_small,,"전투 시작 시, 아군의 가해량 -15%",Coach_Desc41,"DealingDamageRate,-15",,0e871f2ca7164ff2966f53291a6f6659,145b146b919a4e54a43acfdf05df23ef,8b62cc99bb9f46b7bc74cff9017c760c,b35b01bd0fab4c10989a59160ecf5f0c,580e6651aefe4f34a9b5ae3dd5cef5a2,b3363c50d8434cc2876197fab2b2188a,1b02bbee9dab4a54bb0f0b900e68a667,26a72171b523425283b79307988b36c8,2d2ee00a2f8145f8a4d648feb9fe8594,580e6651aefe4f34a9b5ae3dd5cef5a2,43c3942f7125474795500e4e9c77c391,
COM20003,펌킨 랜턴,Coach_COM20003_Name,-2,1.5,0,0,1_medium,,"전투 시작 시, 아군의 피해량 +15%",Coach_Desc42,"TakingDamageRate,15",,23daaa3efa63444eada88bb239556f31,a3ca01e8cc364a3d92b00d20c27a488a,d3dcd0e923324168ab4c641f7dc689b7,d0188723019b49459216d1d5587aaf56,3d41da09f5884f73b341a735ad5fe4e2,032a67062a774fb4b2770c5b04d65edb,edaa081c47b3459ca820672fe8d4861e,4fb8feeab7ec4780b8bb9caa60a48668,dd0f595b048c412b83a355a13db73f7a,a6d5a52f043a42d996c7f34ffefecaa4,3d41da09f5884f73b341a735ad5fe4e2,
COM20004,마족 모스,Coach_COM20004_Name,-2,1.5,0.01,0,1_medium,,룬 카드 보유 한도 -1,Coach_Desc43,-1,,06cb1addee2345abbeac05924f0d3878,671b9f83722e4dcd9d9c22a268f9ead6,a4292bb1d5cb48daa0c1db2c19dc9a6f,315d42a88ce14a18b50fa82bbcd396bf,a7aad08e6cde433895c6e6e20fcb38d6,19e4dec300e04f37a3a51d6dbb23e36d,31ef721b6a464ff883e8f9d0e64e0ad5,427e27bb6bf8491f92a1b24ae3b5bd5a,f748e97911b544539ebacfaefb1415e5,752d3543d5dd4547a6fb5fe8ac5cec34,2e915a29674b438b9d67266efe4dd655,
COM20005,큐티스네이크,Coach_COM20005_Name,-2,1.5,0.08,0,1_medium,,최대 이자가 2원 줄어듭니다.,Coach_Desc44,2,,0eb3f6cbe0b54778a3460a0162aa9e91,6e3f76d288994b81af615ba19c934ee3,98cb80be64d9473196b483b78c2e43d4,ccbeed47827e4fafb3c4d3d3569719e3,54eaa6398fba49e986ea6657dc5668f8,1ddf3f85e4d443bebd0b162767dbe6b3,6556c50f67a040e18563bf4f37054a8e,e7d570ab899547d2899609ae1bdc5e7a,6306ed79ef5848359cfaff470c9f8ec6,35e25f8261834419857e709a8769df7b,a49c969f74cf492f9ccb012c7e86cd1c,
COM20006,마족 메투스,Coach_COM20006_Name,-2,1.5,0.01,0,1_medium,,룬 카드 상점의 왼쪽 카드는 항상 판매 및 파괴불가,Coach_Desc45,,,0d1290ba5a9e4b6495a280958939755d,0124104cc45542a180c49a613310fe8f,78f3634247604dd4922e5dc64e072954,95b9c3a37a074315bb7ecfaa278964f5,1530b6a774344ddbb4ac86bc49fb2a18,8e8f4ee4b6014f57823f7dce5c41a563,ff84625b04f44c16911a085b53ef2e0c,821369a847c546be9c5a179f64b2a4bb,d34f662e2a264380b4b079276cf09158,13b02d6cbd694f3c8784484b8145d8bb,bd4a4c1e51ef428190e49d62256c3924,
COM20007,원투펀치캣,Coach_COM20007_Name,-2,1.5,0.02,0,1_medium,,캐릭터 상점 레벨 -1 (최소1),Coach_Desc46,-1,,5dbae5186c0944c49a4a7430feac373e,3b838e64a31848a69dac6306069ff095,3eb41f68243143faa185afeb829c8a00,275f339d3815473ca0add6e0802849b6,e7d091717a3b4c4e8fd74432c13f8f63,2fabfbcb4c7449e8aee45c5b5618ee18,e7d091717a3b4c4e8fd74432c13f8f63,2fabfbcb4c7449e8aee45c5b5618ee18,,,,8078ef28dff54f22a7a768ed7c00b95b
COM20008,마족 디아,Coach_COM20008_Name,-2,1.5,0.01,0,1_medium,,룬카드 상점 레벨 -1 (최소1),Coach_Desc47,-1,,0379838d2a0c4b3c911c7a2cdf02a051,201cfca919064d1aa1ee22326b2b848f,6dd6d4fa33244774828a9df886e1de2a,4ca54abcd07841caa7192c65866dc81f,16ef7ecb5d53491a81c1abbb51684183,1a7bd7c9aea547f7a00f51e29c859ede,1785bc53acd44c2fa5c98309f2f4a0f3,16ef7ecb5d53491a81c1abbb51684183,392a17e7e0614d368d583e93e877af44,abe4555c74ad4b4481411ee8cdb72463,837feb38a0cf4402a1ec23587d913bf5,
COM20009,트로피컬펭귄,Coach_COM20009_Name,-2,1.5,0.01,0,1_medium,,"플레이어 레벨 1로 게임을 시작하고, 1 스테이지동안 골드로 레벨 업을 할 수 없습니다. (1, 2레벨도 필요 경험치는 4로 통일)",Coach_Desc48,,,23a1e310302445f7abf276255d02ab22,108fa24d68b9440ebe22eea38134739d,b2999f95a29a40e09cc25f0719a0c109,d91e3c266d31417eaf862ae838fb000a,6789fd2724564bfbbfe70f612407d297,6bc66260d35d4594875a360b2de6b0e8,b75934760dfb47fb9b3e3984d63e2733,31fddd444dcc4505b54b27a0323b84bf,d698e7cd12f849318c38f7f420b99812,9b2c7f3f16a249a3937ec7f3392396b9,cdac18320bdf4175a95c02df014c6583,963fb9232853419cac9273961824d721
COM30001,패션왕 뤠빗,Coach_COM30001_Name,-3,1.5,-0.02,0,1_medium,,"캐릭터 상점 새로고침 비용 +1, 경험치 구매 비용 +2",Coach_Desc49,"1,2",,125e764a1abb4877988f3b6d2f116816,1a0cf3768f294ef09327462bcb1b92e6,875218d533a746a7ba9cbd9fe576937b,875218d533a746a7ba9cbd9fe576937b,261af9b027d9443381244f298a85be22,581f04a3edf8498b90b5fd73a9e152dd,ad42511b72734306b58cd3fe8bd926aa,3041d06968af4660b4eecde875c6e556,2e981ac4b9704f999cdac1964ff6f114,ec9153ecdccc47ebba384eaafaede7c4,0ff9b1109f97442fb83a9fe62a5950b1,
COM30002,병약 오르카,Coach_COM30002_Name,-3,1.5,0.02,0,1_small,,시작 골드 -10,Coach_Desc50,-10,,44a02e2e7655447da3d26ac4f18f0afd,639a5eb92f754e648247c09bcde6641e,f0cae74f83414453916ce64c6242c010,5bebc6297a524f1693e4aa0b7751301e,bf498092a8844effbca0ba84b331322a,93da31b78c4e484a95f4a7d386088909,d25db24293834e1ca0bfcdbbfd8a5bb7,8604883d9f964a199108f684bd06436d,20f1872dada342e89b9899b5604f1f99,caf878a0825d418e9efe553f1feb719e,bf498092a8844effbca0ba84b331322a,
COM30003,쁘띠 데미안,Coach_COM30003_Name,-3,1.5,0.01,0,1_small,,시작 하트 -3,Coach_Desc40,-3,,24e5df7bcbe1405e8b717cee32821043,f18e7c34b1204d0790ec64781c610a74,8302b8f8a80d482bb67fa7a79f670ffe,a97fe29ca2f64e65a2eaff0649fa3fcd,c9fa3c7f2c6b4f1ca8aabacae8364797,0f0d4d6c44a6436880cf0a2ef6ac9c69,effb8ff141754902af97ee531eca792f,aa926d4c685e492b8b1da953fee0a4ac,2ff8f5484176446abf024266e034ec70,5d0639a1d2774825b1a835233c2e2c6d,c9fa3c7f2c6b4f1ca8aabacae8364797,
COM30004,아이스나이트,Coach_COM30004_Name,-3,1.5,0.01,0,1_medium,,배치 가능한 인원 수 -2,Coach_Desc51,-2,,02d51d57f2ee4e02ad43f43d2f3e02df,cf6c2cd8472645b2ba966484601f1fe7,3b70d0eff60e4c208d8f4f7682597a31,676bb42da93e46d4ae25685853a8b9e5,c2890ee8b8ce494b982e15eab486ac32,6296175d18394fcc8e59da3975b62091,ab16d5c9d2af47668323aff86f5e4f2b,92f295cf338e4c1cbcce0d2aab49ced8,c2890ee8b8ce494b982e15eab486ac32,cbac32a12de94344ab6011b227a15f18,,
COM30005,쁘띠 레드,Coach_COM30005_Name,-3,1.5,0.01,0,1_small,,아이템 상점에서 더 이상 메달 상자와 상징 아이템이 등장하지 않음 ,Coach_Desc52,,,03764972602d4195a1ca69efb28ee6d1,7f01a06e24ca4855a270b4089923e98b,28540b5c6fe343c49ddbf49497c71060,00d6bc226ac14c50b0ffa65971a7d13a,bc9f7eba013545d2b97b35e01c8fa430,270708b0568a4066a8bc1621879c9cbb,3ea14c68d4f64829b2380e3b786e56b4,7919ef460d2f4398aa27f106e3b99eb7,2bed2c9d945c474288c3853c35feff9e,bc9f7eba013545d2b97b35e01c8fa430,a6c00204de154fee8dcd32d283e7bd00,82daba9ee5884ef9a0cd1134336e314b
COM30006,쁘띠 블루,Coach_COM30006_Name,-3,1.5,0.01,0,1_small,,룬카드 상점에서 항상 1개의 카드만 등장,Coach_Desc53,1,,03f177f7336b44c095a3175a47255c11,2bfb826bdc8f4d4fb4da64dc07f9ca9e,784e2336c53a45f69a9583a85b53a608,469c60c97e8d4716ae3ef39cbe1f8162,6581ea91bf6c48939287620c744ca5f1,58f3536b9d194d7ca968936e2639b211,95f520f9daad460089eabe04ace0dc83,0da67317038146708794c1a5595dc65c,525af139f2404fbbb28aea12ab26c447,6581ea91bf6c48939287620c744ca5f1,c172be422c7045aa921403c5f1b89c74,206d4004afea40519bdfca24140ab31e
COM30007,원숭이,Coach_COM30007_Name,-3,1.5,0.07,0,1_medium,,라운드가 시작되면 룬카드 중 한 장이 무작위로 비활성화됩니다. 1라운드 동안 지속됩니다.,Coach_Desc54,1,,0ace9692b8a94db29be0fe4a05e92476,c8677831b16349aba3154365a2923ba2,686b2d986d47477e8bb9a64a38cf1101,841cb74255e84a9f9e6a76078992aee0,30aca1e624e04c12b0511a35cef66e30,30aca1e624e04c12b0511a35cef66e30,ca1332d7e39b4cfbb5eeead53de86eba,98e1591b8f4c4bf0b6c57bb2a17ce42c,95d8f84e47db4df28953e20830e8bb70,,,
COM30008,어항 속 상어,Coach_COM30008_Name,-3,1.5,0.12,0,1_big,,캐릭터 상점 슬롯이 4개가 됩니다,Coach_Desc55,4,,1446c0b65b044ef49f9bffe8b3cc35c7,c54fd077e72547c2be4a344ccad82680,7bc716b979784e79ab615650ad089ed8,aa6688f6e4c74a66adcdfd81c4bff15d,f023fdca600f4aacb8cfbf4b5669893d,f96b559bcd7e431fada580d3654640bc,369f17e16e514a12b7647cab7439bc03,cc6efcef1cc44ca7a6b0286fea9a7841,45552e9d122a4b0a846df9961a93b373,f023fdca600f4aacb8cfbf4b5669893d,9374a0eea60b491b8a7821e0061c9c77,
COM30009,겔리메르,Coach_COM30009_Name,-3,1.5,0,0,1_small,,캐릭터 상점에서 하나만 구매할 수 있습니다. 새로고침 사용 후 초기화됩니다.,Coach_Desc56,,,223a9abf53524d2abefb8cd60d7e4b7c,1c6e160eec924b4e8ca472fb55750f29,e18796efcfad4b489ffbbff9785c3aef,e280922924414140972b810669865e92,df06df974ac64822bcffbd941a916b99,c656e8d3cc064ccfb59c0e58c34e69ac,b3b3519e41894c55b7d9060cedbef5c5,31f67e3ac122402cb1850532c5b3786c,726d431a30f1470785c539c8dad9ac25,df06df974ac64822bcffbd941a916b99,ee03212b346048ea8dd5605a42cc99b8,
