Id,NameKey,NameTextVlookup,GroupId,Type,Skill1Type,Skill2Type,LocalPosOffetY,Portrait,PortraitUIRUID,Stand,Chat,Move,Love,Cry,Sleep,Stunned,Rest,EquipNameKey,EquipIcon,EquipStand,EquipChat,EquipMove,EquipLove,EquipCry,EquipSleep,EquipStunned,EquipRest
E0058,NameE0058,숲 속 다롱,22,Cook,40001,10001,-40,1e29e984cf4e4d45b9e2010d0fcf2dc0,/1e29e984cf4e4d45b9e2010d0fcf2dc0/Sprite/1.00/0.63/-4.00/-8.00,d5fe48e4db02425381f4e20dea87955b,66ca0540119d4219a5a9141ebb5829f4,9543b75bbc374d5b9a713c90f76c56d8,9f987b99fc8b43c5b055066d11bc848c,2db40f1e87774046a6dbb2301c039d81,0652361deca54bdda033238aaadd12a9,a6afe63c4580413f89004ac3148806f4,e2d4f8907fdc4c978da36cb7e92188ca,EquipE0058,2d17cd70b3024b40b9563287f289d0d9,8c39d91959484b778947759358009391,1bb400e0076b45d7ab0030a45be85a78,7fc46ea8d13d49978f984a49beb5adef,88c8761f83ba48aca2e596d78d066f89,072ee7dd30074a88910e065cbf42619d,88c8761f83ba48aca2e596d78d066f89,1984a72b04804d3a9c7b4aa98d6fcaa8,88c8761f83ba48aca2e596d78d066f89
E0059,NameE0059,숲 속 도리,22,Cook,30004,10002,-40,48e3366fa5164391854174f5040a51c9,/48e3366fa5164391854174f5040a51c9/Sprite/1.00/1.00/-1.00/-11.00,e32d753289c34abba6e1407201289c30,a7e849196bf04ebea4b41056e772a8a9,e5991c80ab8f4a6fb73fbab4b07cb6cc,a64a5117fc1d4f0a95f1009c50425978,e66909a20abe4631b4970211690daabf,da720f21fed245f0a3ee7abf60261164,28c2a8165b124c3da09c48451029a266,63a0f9c6c60940f8a9b0dac7d723330c,EquipE0059,0c220e0da6a945dca2eb77aa5c1b6841,b19d139d3982440ba0472bd8a1976a67,407c3cc532c34675b0370439e525efee,f3d8d009bf1a4560afd3d40791fb528a,593a633cd5374e9da4c2429247c0960b,bb8d294b47f04922ac4b25a6e7ad699b,7b355f2a40a641489b30956baf95adde,d6d51db548d74407bd5307f05a42c3ff,c53bb290f1574ccd84797f7fb5af6cfc
E0060,NameE0060,숲 속 윙클,22,Cook,30003,10001,-40,52e5457f673e4368867295ba3cceb817,/52e5457f673e4368867295ba3cceb817/Sprite/1.00/0.93/-2.50/-10.50,0f6cad83f73f43659ac0d583017e642a,ca2fdbcaafdb42ca8885603384789054,02138d87f6dd4757921ff57fe58b5403,5d977776ac1c4167b1ac27cc11dbd6bc,eb670a08da1347f7a3868d2016c938a6,51918dffb9ef47109b09a81a4602b852,ae9524a1ff8440b6a9a422f589587f9a,4c7f8b8c98a44f268d2dd8f40b6b9c21,EquipE0060,13f6b9dd80c547859fd60d3a4d5ce3f7,62b20c9c56fd4a509389dc4bddebeb16,17cd97d937c847329a7916a4da17ec9e,26f7243f135349b1acb7f12f89df94d8,a3d95f2ca6a54efc8be5e120430f2ad1,ae06ce6e01d14d00b30d7dd37203292d,d6f71569dae541cb9cd5e2ee79b61c78,2cb7d1db186d4b41aabb12d6b6dc6bae,3715f402c0494cbb9591b44dd0c124b8
E0061,NameE0061,쁘띠 아란,23,Cook,30006,10002,-40,32473716727e47d9b431628c05871be4,/32473716727e47d9b431628c05871be4/Sprite/0.76/1.00/-2.50/-26.50,121eccebaa334a9789a7e48c6467774c,596d619af0844961ab6809df761cad8f,0b3329aa82ac46a7a44e053d133eda89,2db97d5cb139434c9e4c739ccb771441,2fa70af9b99a432fb0bbf7fcf03985eb,2e2d8eceaed944a8ad1f5c1eb8d933e5,b36da24983b9466a95eaa5768cfe6d3d,5529261a34e04b68921a5374f68941a9,EquipE0061,c146eb09b4df486986898339ba7e5b4d,70154526f7cd4ce0bb6af7811e9e28a4,d81eda0984a247678b88ffbdb1e27416,dfdcf08e26784396b99cd1607d8ab8c7,252fc7b668cd4538839856205d86aa79,edcb17c20dcb48e4854dc06185380824,ffceda26a2b24cc2a836cb7e0e8aa9a7,9026645bcb894ca99fafd0588ac10954,1f0bab90569a41e19cdd28dc62366301
E0062,NameE0062,쁘띠 에반,23,Cook,30004,10002,-40,12c71cd996f64f82a6007a7b83b4eef1,/12c71cd996f64f82a6007a7b83b4eef1/Sprite/0.87/1.00/-2.00/-24.00,65aa3c676ab4487fac76af62207e5f36,dbb125e777994dee914e094d53a953b7,6fc322e47e2d415f967865a632ec1b1e,88c892ceed9640dcbdf150777418e338,531112aab4474ed7b96b4237ed5f2801,cc542bea58494a7482ffa19eda0339da,5b6ac152f7cc40848a7007184df6bcb1,0e243c8df1e24dc69897cebdfd1898e1,EquipE0062,37c56092f7674fcd826815eee94aa11c,84cf90ba71664f638eb6b6d19278f9ae,e8cc8a55d19d43c98508ef1eba1e0aed,5444952434b74b10a44d8d2df1ee6deb,ff4151361d09428993b201e1566633d7,8e5821ea144a43be86417d08dc52d972,2f8707bfb8cd46719065655f216b2795,5cfd19c149544eb3866b5a3e20e83c3b,3edeb6dac9484fc6931fff3ec869bb37
E0063,NameE0063,쁘띠 팬텀,23,Serving,40005,20002,-40,1657214835bf4c0f9f66f299e4c57501,/1657214835bf4c0f9f66f299e4c57501/Sprite/0.96/1.00/-3.00/-26.00,dd34682742f14e5ab3add1d1d063fcad,6892e178837f4b719b87c595f4ed1400,a4954fe77b3148fa9bbb85543498fb82,bad6381b23334b6da6eadf9a21d565df,0cc9918c8fab413b8755a1ac9c8fa704,88688cef93d042ffa7a586b647bbef56,f2777478b617441ab3287ad48b298d8f,41e9fa7cab5f4beb981434ee8614c058,EquipE0063,60a39651dd894c5db1eacaaf50731e8d,f3e2b22f959e4de0b0ec2784cbd7eb1e,921258ee6d104ddc8b1de5b5038952e3,bcba61bb246e49f6abfadf64eeba797b,199b7a35797d46b7b8b3e6ecece6273c,69543860c5be4d338c1a3e237ca729d8,20e9236ebb2a4cd98734f2c0caf36b5e,c553fd5104e4425b878b919eebe3b30b,234a93ab66414f26bf9223d94bae2717
E0064,NameE0064,식빵이,24,Cook,30003,10002,-40,28c5755d9f6846b09622a7f23a2283fe,/28c5755d9f6846b09622a7f23a2283fe/Sprite/1.00/0.72/-3.00/-11.50,841fb1ecd6be475e9382a12f95441307,dbad92b2a05c4b18abac797fd319917a,e34b69ec59a84fbaa043017e23ba348d,72be1b4f57d74c13abc84cf9997091a2,324c27d4461947ffabd74bdf9ecec4e0,3e5df7d2cd1141939f2dd3ae5ab83e7d,335a127e416c474d8cad2e33473fd39b,b37e67940e064348b3a4c206a1c98da2,EquipE0064,fcfc910b1f954cb9bd84a961ab03f703,0d8f927760674b14a2e2f6014cbfc1f3,9480b2f442f747a592b90a98b5c38b49,a13ba58de59a4f45ac5197c1c41d36e8,01d8239b34c64f04956164cd409e1321,4bc51d8da47d4cccb6b4639ccd936bdb,fc6e4294dda74eb08afe077f50d099d2,ecc9e8b81e524c7cab4b7e1d71d39b7e,6c1ad3acda7a4ccb8ed160e4d5fa6cf1
E0065,NameE0065,진저브레드 맨,24,Cook,30002,10002,-40,139b1e1c70d54e4792517097cf514ef0,/139b1e1c70d54e4792517097cf514ef0/Sprite/0.84/1.00/-0.50/-23.50,d6f89bb9783e4e82bf2ebdee1881b006,69e1c261c7de4320bf074876996160c2,fc0801791fbf4b2cadfe03acdd17120f,0cd020de8438406eb14c1fd9829a5908,56651ddea71642e3a44709352fc1b1ac,74f8f9a82936449888ebf4bbd527f2c2,6a6fa0835cdc4484a9c7236e9ef1f6d5,fda702cee8bb435f95c6f9c5d97f03a6,EquipE0065,437d2bd145c0451cb0332486da6a66a2,9a6a7be245fd4da8ad51701389d39636,0ccc75a6e2f9484a8aa1256c6ec3af34,c0b8a0aa1f124c6ab77b918c1c3c5707,77cc323fcffb4e6fa30e42f091e9ecd2,---,587477caee964b6f8eea4edeb9ae7cbc,00ef2d97a1e84cab89bfd6e62947ae70,867244a3dcf449fb8dfbf026e7abb863
E0066,NameE0066,쿠키베어,24,Cook,30001,10001,-40,71d2b8690f6f49e786374eb6b4516056,/71d2b8690f6f49e786374eb6b4516056/Sprite/0.92/1.00/-1.00/-12.00,2d4b774fc0fd4eccb606840213e44fe1,aa0a222c37eb4a549c2658eacf7c2788,c36aa39beede420a8333dd8e72e33221,525d213633164af1b3823ab671ea6187,dd8afe05c6e947b188095934b44c623b,643676a1d52d425c8cae65a1c950bbc2,acd9fdd3b6f5417bb9ee97d46dcb424a,203e5e6b77f14c93a610fa59048b79e1,EquipE0066,e2528f3130304715bca833038501b947,fd7e4ad61103404d9dec5de7ca1c25e1,98da82f3d8fc4521b464e6d80756e5ed,b66e64bb62154abd923df1af58cc7113,455e984fc6704519ac45b0c390072945,69a0eb8a240e41178d862f9cbc497dc2,24dcc1b84d1642cc988fdcb717e1b5a8,41fd4cd929fa4f75a97f940944668e86,9b32ebb9e9904eba92e89e24ff71fb07
E0067,NameE0067,반숙이,25,Serving,30004,20002,-40,0704ee11851f4fc6961f6ea233ce19e7,/0704ee11851f4fc6961f6ea233ce19e7/Sprite/0.97/1.00/-0.50/-16.00,0a6c4d058c3d4d6d855df37e4b4b2e98,50e8b344981c466ebdad89f00f95aa89,64b7bc76f748417e8aca27376a3fae54,0f65d06289754c42b21675b8a8d9cbc5,cadd41c3f0c44a62b0e9358a16f73a82,bae25af0413c426aa9a2d9ae3f41f628,3a670d4febc743d69ff336705b6c2a2a,6f057c0829f8480e9d665e2082fefac2,EquipE0067,366277e08c244d499c7d75b6da1fb944,406b99106bea4e498b3040b8d74d1732,406b99106bea4e498b3040b8d74d1732,0c794f720d6641b3abee8ecfb51386b4,a7797629c59e43489bf6a89ab5693721,fc51e4fd54ea41e080e6f9477aa3a1ab,6b091c4113614a92adbd3060794d4184,48c1598a340d449d93a89ebf7113a348,b91768437f3842678a021ce537e0b276
E0068,NameE0068,새우 튀김,25,Serving,30003,20001,-40,10aa1aad3ea945ffb7cb119acd5742c0,/10aa1aad3ea945ffb7cb119acd5742c0/Sprite/0.67/1.00/1.50/-25.50,c58854591efa4cf0b2e83f048b894981,a422589de050482cacb129fd65f0c206,f5ffe8c28fca43999e6c75af26f6e7e4,7ca997ac64564a8f98ae6b2414e89488,92cd3da4afd647a7b70ff95e1267ebba,b78e52af189149a9897b911178184225,b2c3b83d4fa14295ae35b7ea265458c0,5f8e0759f8a246efbbc6a769a63f458e,EquipE0068,46fdc659047640b0ad560c3fd930c8fe,2dba47ce5dc8424890bd19c474056b53,5932b3347abc411f8b0b40b318d16824,b634bb1b84d641d48a4d47f5303f6bbf,ee3e2d921efd46c68c58abdedb29e07a,d4781ab5d4494b2b807dd2cff2e66269,2fb64728345341918dfa1ad4763c06fc,d83cc92816ef4cc383e83f986f6d37f8,3383806b8b1f4862a749aa3b5892c948
E0069,NameE0069,코기라이스,25,Serving,30001,20002,-40,0a548d1b1b8c4d6bb6cf89e4a9aab8db,/0a548d1b1b8c4d6bb6cf89e4a9aab8db/Sprite/1.00/0.69/1.00/-14.50,7badfd1e48c84afba71a353d2228e53f,175ea94d405049baa1f45448cf091e64,9ed8bf49b5b84b328050b390848813bc,f62d2fbc24824f9cbebda9152200b12f,de93509aa8794cd8b0fca1285abf983c,6c27398f411b4881b0f382fc06134760,a52bb22bef7148e48e378b132201ed79,2c41e39d24da4f44abb5590262be6cb3,EquipE0069,a07014927e424dbcba73b7516de956ba,2ab5e89019024a8f9dc616986be83a14,5711563d46d64f94aa5b4345c20f275a,6eb47f165a9c4ffabbdf41c24f5caa43,af4fdbaf901d43d8a05a0d2a8f2393ea,d2ee4e023ee4425980fc17fc476e0d5f,c0849e8736ea4d2d8a21c2224ca7b05d,b2937ce1495b45798703a37663a8543e,5711563d46d64f94aa5b4345c20f275a
E0070,NameE0070,고소 파이,26,Serving,40004,20001,-40,11ee25551d0f42afbc80f15877e19fda,/11ee25551d0f42afbc80f15877e19fda/Sprite/1.00/0.94/-14.50/-16.50,c9f52cda699f43168bb6ff2fab21575f,fe0428928c15480e8d82ced5b767a5f1,1323b89001e545c28cd31f9827f94cbe,dae1c68edce849a68db5ff224b84aea9,bbdd28afd9cd474b896663136631ddd8,5f338c04450941e7bd073e644f5a050f,7a5c58c2d4914666bf9e8d080c7241a5,1e6eda9bbc744fb8a382c02edf69cb9f,EquipE0070,7a40531fef9f4882bdc6242ff542a2fb,8bcb8a6168774cd8bbce842178cd4ac8,7e093e95c27c476c9402e492c4d1fb3b,8e7d805958564239b262fbadf04ab3f3,8c2ddfe7d82e44399fec45dd07bfb4c3,d805dfbf473647f5a92bd44984d3dc66,068cb8c8bb4a49d583c9ebbfd89c6c41,3ba26b614cc14077a110dc96f1a01843,5dc575cc5a4449179129ad42af74e216
E0071,NameE0071,달콤 캔디,26,Cook,30006,10002,-40,bcafb95258f141c48e974deb554417c9,/bcafb95258f141c48e974deb554417c9/Sprite/1.00/0.68/-16.50/-14.50,07db3258d0c34c79bafcd48156fa0583,1b207e24af1c41e5a58c798d556209a8,181c334b9dfc4bbab4d8849cb2e06405,c93eb012439445fb9c9716d6979dd3db,7407074cfe774ee8ae00f46723df8e32,57d9aeacc2214d218869cad7c5b2eeaf,600ba24c03ea42baa8435bfdc30ed992,4f39550474f946dd8cdd832b8cd67cb2,EquipE0071,b2559033ac8d4b1781340f0fc73fd0b2,7b733acf0f564d048b852bdc79d7c75e,8bcb8a6168774cd8bbce842178cd4ac8,2e033feaedef4d82a6d3f934c6d24884,5de492ca81ef411a9f3133e532206293,eae926ffd0374be0a36a48ab65ea5161,84ba40e1f0ff4e9b927a3a2ac114d491,78ef852887cb4777871a463f7e3b71d6,1b7ef74a53b74a0f970ee878ee671742
E0072,NameE0072,촉촉 케익,26,Cook,30005,10001,-40,353772812db14c1fa1399d88a6851198,/353772812db14c1fa1399d88a6851198/Sprite/1.00/0.93/-0.50/-19.00,2c9a23a3824142ab87ff2843fd2b383e,9271b493284347a38652115f0f792240,e46f03f6b752410da6c39bf082f84637,0b986e7b5730414eaee5af25b7b0fd5e,d1dfbc73df2b456fab359c5ba9e62822,5616d05382da4fe39e634af5314435ed,3be0f2b6f6bb486d9d986f1e27308278,959f4a50d30242c78cd532d61d966b95,EquipE0072,e55cc96f9ee546128915ac2ecf61aacb,64985594711841d6b63ca7268a2bc92b,540bd14ab962491faf8a83b7400924ad,a5e822741e9a4894a8a460d172fdb173,04d40382751d4e3786cb89092966891b,80b8aee152c3467aa5b6f7bbe4d9d0bb,b24d02defaf94d53909ed1228bfef95a,54619985c5a04ecfb3f41edf7f91f220,1c6494b7b51c4276b3ff09126125631e
E0073,NameE0073,쁘띠 웡키,27,Serving,40002,20002,-40,46cf8c6c3f344b29adb3695c3e480823,/46cf8c6c3f344b29adb3695c3e480823/Sprite/0.95/1.00/-1.50/-24.50,39eb070067be4f75b80470f524399ac7,f736374a3be743199043252fc6b6373d,3e3e1083c9db487b9b886734e40bdd8f,fffbfcac817f4cfbbfb82ff697be8218,f9ffd32be41a47d6b66acaf882e4436d,4b7db32d02514e92b415946a45601784,af8690a8cc6e43969496abcf8e6ec02a,36f9486eca71418dac6a38953bfcb567,EquipE0073,656df804edf44a8f983a1107f759989f,696f088ec6244ba1a0a7e970f4babd5d,56ea8cbbcbff4f679966ccee0e8caf3c,413e9abf829b47878a9376d8a115f10e,56ea8cbbcbff4f679966ccee0e8caf3c,e65c4fdd86424052aa5ba06c9018a51b,e4b34fc7affd44b883ab544b0bf8af06,56ea8cbbcbff4f679966ccee0e8caf3c,cbaffd719d5d42fda82c0907390e3e59
E0074,NameE0074,껨디 베베,27,Cook,30004,10002,-40,2acc20eba1144e5b86367aa89d93fd17,/2acc20eba1144e5b86367aa89d93fd17/Sprite/0.86/1.00/-3.00/-22.00,64161fe51806487bb1ee50cf6b154518,296e146b37154c97b39a703d68652189,4c378308db774a5e85bc68c09e3a6ba8,173662f1ac8a4c80b357b397d6e16dbb,bec2c18d46b44c61ab0cf78aa2996a23,f9a96d6f37bb44bf86f6aa46eb7027c2,bba15740c84b45b8b45675364f7a7aac,e0f3bcc85ee248e19de259f5702f7aec,EquipE0074,1944833e0d0a49d487d4b5f1ed1e805d,5e5c6febba7a44359fc6093c28e8cd6c,5257758685c843cb8b9ac9b007e66c96,9d68870220714d27854e384dd6783337,d7aaebf5713b4387b71883d9ad9412a0,aefd00c1ac524035a53c4141a32b1f89,b008a79b118f4e4bae5c5ecaf619aeed,cdea5375dfa44592aaf7a4200fb0c4ea,434bd02a5aac40cfbd71ec3c70b77c6c
E0075,NameE0075,쁘띠 아밍,27,Cook,30005,10002,-40,5c8081a5046d431faefb3a2a915ef050,/5c8081a5046d431faefb3a2a915ef050/Sprite/0.76/1.00/-1.00/-22.50,9d74fec54df747bfb6249778981d115d,58bb9f51262a45f5b4c3e9f574ccb6d3,9d74fec54df747bfb6249778981d115d,72afe35f3c184412a187b55d045b8c38,2bcf0b5cdb06493488abf53b3887d232,681a403c5ad048e2b9e6c8f71dfa4f1f,95b70c55aaaa4cf297894e7398bd984d,95b70c55aaaa4cf297894e7398bd984d,EquipE0075,fb58c9af738d4bedabe366ff0b4e8f1a,12c998838ef5431c8518c3e7a5f5acdc,f717a38521be4683a350adb9624af3f0,2759f5f358694f9ba05f6318d08adc14,45db062dba144547886a6f9d34ccebf5,64fce133e974451697f4bef8caa2634f,9a5f61c722c747a6ac9bc669661b5315,956a78a384e24a3fad09a93c5c121562,956a78a384e24a3fad09a93c5c121562
E0076,NameE0076,쁘띠 루미,28,Cook,40001,10001,-40,fe8bf463c9be43338f462fc80dc7d9c3,/fe8bf463c9be43338f462fc80dc7d9c3/Sprite/0.83/1.00/-1.50/-25.50,a2a699443f9f4c1a98ce97b7d514b161,1a01578e507a4f03b064ee38bc579cbe,079d10343b0c41718d67fb619cc8ee60,363b0a1465514d4eac423dd0147bd28d,d8fc49a8c662456dbb01fb46478b6952,d4cdb7ebe6d2485483441dea7e49135c,eb8920733a2c4be99be0a684d8a077e5,052d009965da4de490a4eccc1ce59db0,EquipE0076,edd263a0c7c44ca7935f496084a73360,3b8f58501c9b4471a69f493543968fdc,64e19e50a26f4151b9083b330d8ddcb8,3decb36f14aa4f16b5a4894bf69821ed,027404fdcb0b48099461fa510dc6da4e,64e19e50a26f4151b9083b330d8ddcb8,173b236e80044effa9f214852139051c,ff6b9e6e47bc41c98b55051d33629789,ff1aadb0ef2046668d9fa068ea5b38a7
E0077,NameE0077,쁘띠 메르,28,Cook,30002,10002,-40,1024cc4a45144681b9b5f62baff9f31d,/1024cc4a45144681b9b5f62baff9f31d/Sprite/0.86/1.00/-3.50/-23.50,d9114355e0104a6f873a7628e671c25b,d8a6e6b836d94e8a8ad8138a3fed6151,e51e5cb8822846569ab2d69f99cbac58,8d03e9b3ddcc41f29e70989ac65efb85,97a9166ebdbd46a69bc7be08901e8ebe,af8bc1d2647b4859b4fc26334b00c9d4,4fdfe00b95ce458aa1a7e0c27e04f7d3,6ebcac7708204f0daca065e6c2c94352,EquipE0077,41f23e4ab2d247fd99bf454b59f587b6,91a056f919d84fecbc972662d6f24cbc,35d2f06df63b4a09b3c41b1c0223ab8a,a9a5c4b081404c7b883ad1e894dad6aa,6e953ed7a7e0424a988af2826b77dd83,7fd5bd24d20e49098e84fce525f54462,aab0b5f8afb148a2a8b87ec4aa6edfaf,674b4754891f4766b1e3ec3ca6ddb4a3,2ba0d159c62f48a9953b7ca4d35adc04
E0078,NameE0078,쁘띠 은월,28,Serving,40005,20002,-40,3fb51bb1072646e89b2acd3349110489,/3fb51bb1072646e89b2acd3349110489/Sprite/0.78/1.00/-1.00/-25.00,01edd30de29a494e9e7a14c076ae0feb,0d8e279395424b15b5d087b3a5f73613,42d1bed405ec48c4a3cd7de63aff0d44,077b9fadfdd044e6a092bddfdb730bf1,5b2fd530280a4879b21e33a828c98cfd,4a1b870b02fc439e9e9b23706dd7dc75,d5e962f0585d430dbcf03beaebd2fdc2,3d4ce8bd8ae54c88960b3cc75d01418f,EquipE0078,a9cc2c76cbfa42aaaa0a75c2cfb985ac,94863d72138549e4a86ee93136db3f96,6c57b96e9f8a4bf7bd03b7777158d7f5,919916cead5b41669ec755a78bf8bccb,617569d6902243abbbec338b11ce1a3c,53c7f7164d3741789982f1417d2ec9de,5a231a877f744bee850df5eb727d949c,6104586affbd4f0cb428498157801ac4,a3a11a1d570a4e94ae8b3f701a650b0a
E0079,NameE0079,쁘띠 나인하트,29,Serving,40002,20002,-40,3152bb40497341cd95b9d27c125a277d,/3152bb40497341cd95b9d27c125a277d/Sprite/0.73/1.00/-1.00/-27.00,a2040b0ace994f7dbb343d5fd5c1e98f,16ee54aab5344618a9a0f439db99c63c,1853848edb104914ae848e87981b851f,a64d55a887e14d81860e0712177047bf,a37a360b3c17427cb6c2ffb09d78ac92,c56bffe6ef7e448f8c37253b9e76b436,a1bcbe8643ff4e1cbd8976ffb7e79e2e,e31dfca1304b4d30bf874f4387f6c876,EquipE0079,7ac71efebecc448dba170f3cde97cb86,1a406a09af354532affb8d01c8ab4097,beccf5e408934428b5d8a145e12e7e36,63725bf33ef2427f9ff1f8a070c90c0b,025edba3938d4f2481602bc46923f9d8,4eb603e3a7b946d7ae3c67ae55348c64,6e7727ef35244bde8359c83e7d7d897b,895031a7e1184f2aa36affbdd277b0c0,a1434a6b8fd34d1aacedb090c739bb3e
E0080,NameE0080,쁘띠 시그너스,29,Serving,30001,20001,-40,242a5e71c9824293aba2aa6b83989830,/242a5e71c9824293aba2aa6b83989830/Sprite/1.00/1.00/-1.00/-27.00,4410aa3df70745ebb08de59935e10f76,2494cc49a50145ceafb0ff5f53383e9f,926a7ea7ff9e48fbbcc13736742d59ea,7ef4617f6f78463ba7a92a405c0a0b8b,78d42b2fb6a14a939d8dd125caf7442c,56a6733d7df44a72adccd72d0eb23b7e,dc4fa233a66f4226b44d82166014b0ee,a493cedf55214c38a17cb5f769b03a39,EquipE0080,e8b86c227d764bb898ea411d66c62961,0449885703dd4818aacad6715b2ed535,a69bd3ff662b4fe6bd5d3a20113a46ec,f5de534c06964b488b0dea48b8bc9ee4,042e7156f9594e71aa7cb66a95ec1a6d,0449885703dd4818aacad6715b2ed535,fa586518220a4c21811ae05ace395ef5,579c4f994c104dc8ad3e2acf1a4bb525,923e1c815a744d6ba6e8df92453d5d39
E0081,NameE0081,덤빌꼬양,30,Serving,30002,20002,-40,0d54ae8bd60a4166983ac14e40482ce2,/0d54ae8bd60a4166983ac14e40482ce2/Sprite/0.97/1.00/1.50/-28.00,254634eaba514062a9fd0581261a636a,abe1fde2218a48e7a4f6cc6c275e62f2,e5846740e8c8400cae84e333f6a5d396,03af5c2927dc4f459acf1cea8f601a69,a2e972e73aec43c38e3c3ffcd4659a30,34ed3fc9b9854ff7ab1e3f4a59b2fcc2,8c8ef9714cbb4b8aa17a02f4fb742170,1f8bd69c861e4e40abe4daffc99efb57,EquipE0081,461dbb122c404b30a034ee3bde7d2d2f,86a49eca01da4527bc64c19d45b174f9,ef0d8b0c119a48a28e2bf5e4d8239dbe,e5108603c1ae4b88b6cd7c545eb12cf8,9eda76a968a44c288eee9f319a211a24,7965b339508745fc82077ba9387a1875,fba39b66ba5140e6a434b37fd565843e,1928b38f0446440d9a749ac3cbe4e932,22fd624aeb954d2b929538258d7166a6
E0082,NameE0082,마법이양,30,Serving,30006,20002,-40,0fede25e00d94176a1dab31942b8b8b9,/0fede25e00d94176a1dab31942b8b8b9/Sprite/0.97/1.00/1.50/-28.00,1e66bc4cba9f4791a66860dbec2b5681,aab46714cf4644d7b0ffbce4b3c4f83c,0f616255e9ed48a3b807160676e10a4d,1d7a3507fcc945728ad23c9a6b372c32,a861d85fbd2e4469a3f3440ad6b28c71,a68da82713664102be94cdba4677b7e7,433c0a6cd3224be6a565c58bab9a0dbf,225d10f17d1d4179a4f44cb7d2205611,EquipE0082,93d614f7608f48bdb1b5a6e569fed9a3,561ef8fdf8184c2d856c2f03e0a67c4f,f233a88597f0453b87c21533ed169a18,2a3db024c911401ea050ae5c40de815c,49ce27dc673c4190bfe608fccb94dd95,d1a2ff87d8644445bba000ce918a8a33,bf74d296c51d417bb96ab265f002a7fe,8644280b0b824054b7d73d553f6d71e7,18388eba36bf4f5ca85da3ff22040c94
E0083,NameE0083,살릴꼬양,30,Cook,40001,10002,-40,3866c1df4f2f4c199ee3a9456993c115,/3866c1df4f2f4c199ee3a9456993c115/Sprite/0.97/1.00/1.50/-29.00,80b5501afe694018b864484362b53737,5417de2df50f47929dec81c0ceba45a8,365a5f3a274149adbbe9d15b7052d698,7ac246480e7b436bad7d58eb70004c41,1487f25ca7e6428ca7b375809e17754e,d4001f120baa4c8d9b497f9e4b63a656,9bb5d790f22e4b4188ccd366509b0ef6,9954d9fa86564832adc1b2e0ffc826e2,EquipE0083,9be9102484fb4d0d887c935ade9ef718,215a646fe5774408ad81973d22eb3a03,36d2e26e71fd4b6abd0b8409ea0e1e51,cf6585d13a5f425fb0b48c3213fe7b39,8b376d192e134c32aae7e5f252e6fd51,4fd53114867346488f02e4fc75dc05c1,73e97b34f2d14eeb947f04e6221ab857,dc00e30bd3bc4c26a80094dd02363ee3,d0c20df2d6e74f1d930cc7b08024fa9e
E0084,NameE0084,먀몸미,31,Serving,30005,20002,-40,18c1b38afe744f708e4ecdf30608cdd9,/18c1b38afe744f708e4ecdf30608cdd9/Sprite/1.00/0.80/0.00/-12.00,1a75210d5b1f46a79ecd86e2e1ab7b3b,5d2905669f8844b09fc27b42606fd896,84495ab9cbf24a07b14d67321ea74ea9,a470fea2f4c94fe6b89d16f710e27a8f,201f440903a840d3ac5cc59c2ad8f44f,c6a63af1ac4042869d72d8ab604e8496,ad74009599b14a6392d7b79a8cfed8f3,6bc76f8a6dc540e5a456da103392b078,EquipE0084,629f6ec0835643a5b1e2352daba8e579,d509a6e82c2d4a399ca00df45ad09e8a,b35307b4d6bf4b76a2f024e4d6ffde2f,b63ec44e5980431481cada8b1a82cf2f,0aa6827b544c4862bd52421cb6f27eab,54fa304452884d5baf2b4ee0cd432d9d,f7ab1b577c9f4a998e39f45b8854fedb,3dd422cfb0004ceaa1604a0c166f30f9,8fc171897f1f49509d7215be4dbc22b6
E0085,NameE0085,멈뭄미,31,Serving,40005,20001,-40,0ca9cce21725461fa8e48b0ef8a89066,/0ca9cce21725461fa8e48b0ef8a89066/Sprite/1.00/0.73/0.00/-11.00,b7643cba98ab4d199a6080f1b9b1805a,6b28b1c844214a10b629b243d41c56e8,0969be7e9fc84dda9dbc99f880b6a6a1,88c1b049c3f34f66944d85ec986c780f,7b2772d492484ecd9adddd08f115f198,f6c271c1f34547f28f4c78df187c5c64,eaea87196ee64471bf6ad6040c527838,90fa8ad156bb42ff9c8c1df76fc2e929,EquipE0085,79ec419348444b05b26eb1aca2ad3369,33ea7eb23fd54b7fb8fa8fb2de6a63df,c7caf0fc833f4ccd84f7fbac01fc98c1,31cce87be320490abb2d940edb8f97d8,3b3e22e5a95e42628b90c1f7c83d3d64,8a77649de6b5492aa9bcd0b5bc7558b5,6aff1695ea444fc9b92854f2f242be84,46102403bf54446ab116ee74df37fd29,b31c2fc7f8c54951816405719a494cb3
