PresetID,SetSeason,UnitCount,CharID_1,CharID_2,CharID_3,CharID_4,CharID_5,CharID_6,CharID_7,CharID_8,CharID_9,CharID_10,CharID_11,CharID_12,NeedSynergy,UseRuneType,Explain
EP013090024,1.2,9,C10008,C20016,C20017,C30015,C40004,C40005,C40015,C50005,C50010,,,,-,Battle/Synergy_S10032_Normal/Synergy_S10005_Normal,"5 마가티아, 5 책사"
EP013090025,1.2,9,C10011,C20008,C20016,C20017,C30015,C40009,C40015,C50006,C50010,,,,-,Battle/Synergy_S10032_Normal/Synergy_S10008_Normal,"5 마가티아, 4 추격자, 3 오르비스, 2 사냥꾼, 1 책사"
EP013090026,1.2,9,C20009,C20016,C20017,C30015,C40010,C40011,C40015,C50008,C50010,,,,-,Battle/Synergy_S10032_Normal/Synergy_S10009_Normal,"5 마가티아, 5 싸움꾼, 2 엘나스, 1 책사"
EP013090027,1.2,9,C20016,C20017,C30004,C30005,C30015,C40012,C40015,C50003,C50010,,,,-,Battle/Synergy_S10032_Normal/Synergy_S10003_Normal,"5 마가티아, 4 선봉장, 2 기사단장, 2 사냥꾼, 1 책사"
EP013090028,1.2,9,C10009,C20016,C20017,C30015,C40006,C40007,C40015,C50006,C50010,,,,-,Battle/Synergy_S10032_Normal/Synergy_S10006_Normal,"5 마가티아, 5 사냥꾼, 2 시그너스, 2 발록, 1 책사"
EP013090029,1.3,9,C10008,C10018,C20018,C30016,C40004,C40005,C40016,C50005,C50011,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10005_Normal,"5 미우미우, 5 책사"
EP013090030,1.3,9,C10011,C10018,C20008,C20018,C30016,C40009,C40016,C50006,C50011,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10008_Normal,"5 미우미우, 4 추격자, 3 오르비스, 1 책사"
EP013090031,1.3,9,C10018,C20018,C30006,C30016,C40002,C40003,C40016,C50004,C50011,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10004_Normal/Synergy_S10024_Normal,"5 미우미우, 5 마법사, 2 시그너스, 1 전직교관, 1 책사"
EP013090032,1.3,9,C10017,C20004,C20018,C30003,C30016,C40001,C40016,C50002,C50011,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10002_Normal/Synergy_S10024_Normal,"5 미우미우, 5 수호대, 1 전직교관, 1 책사"
EP013090033,1.3,9,C10017,C20012,C20013,C20018,C30012,C30016,C40007,C40016,C50011,,,,-,Battle/Synergy_S10033_Normal/Synergy_S10011_Normal,"5 미우미우, 5 방해꾼, 2 아케인리버, 1 책사"
EP013090034,1.4,9,C20002,C20009,C20019,C30001,C30017,C30018,C40010,C50002,C50012,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10016_Normal,"4 처형자, 6 엘나스, 2 예티와 페페"
EP013090035,1.4,9,C10008,C10019,C30003,C30017,C30018,C40004,C40005,C50008,C50012,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10019_Normal/Synergy_S10005_Normal,"4 처형자, 4 루디브리엄, 3 책사, 2 시그너스"
EP013090036,1.4,9,C10019,C20010,C20019,C30004,C30005,C30017,C40006,C50006,C50012,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10018_Normal,"4 처형자, 4 슬리피우드, 2 선봉장, 2 시그너스, 2 사냥꾼, 2 발록"
EP013090037,1.4,9,C10005,C10013,C10019,C20019,C30011,C30012,C30018,C40007,C50012,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10017_Normal,"4 처형자, 5 빅토리아 아일랜드, 3 방해꾼, 2 시그너스"
EP013090038,1.4,9,C10019,C30006,C30017,C30018,C40002,C40005,C40011,C50004,C50012,,,,-,Battle/Synergy_S10034_Normal/Synergy_S10022_Normal/Synergy_S10024_Normal,"4 처형자, 5 시그너스, 3 마법사, 1 전직교관, 1 책사"
EP013090039,1.5,9,C10020,C20002,C20009,C20021,C30001,C30019,C40010,C40017,C50002,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10016_Normal,"4 결투가, 6 엘나스, 2 예티와페페"
EP013090040,1.5,9,C10008,C10020,C20003,C20004,C20020,C30002,C30019,C40017,C50001,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10015_Normal/Synergy_S10024_Normal,"4 결투가, 5 시간의 신전, 3 수호대, 1 전직교관, 1 책사"
EP013090041,1.5,9,C20003,C20020,C20021,C30002,C30003,C30019,C40004,C40017,C50008,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10019_Normal,"4 결투가, 4 루디브리엄, 3 수호대, 3 시간의 신전, 1 책사"
EP013090042,1.5,9,C10005,C10013,C20020,C20021,C30011,C30012,C30019,C40007,C40017,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10017_Normal,"4 결투가, 5 빅토리아 아일랜드, 3 방해꾼, 2 시그너스"
EP013090043,1.5,9,C10020,C20021,C30006,C30008,C30019,C40005,C40007,C40017,C50004,,,,-,Battle/Synergy_S10035_Normal/Synergy_S10022_Normal,"4 결투가, 5 시그너스, 2 엘나스, 2 사냥꾼, 1 책사"
EP013090044,1.6,9,C20009,C20022,C30011,C30020,C30021,C40010,C40011,C40018,C50013,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10009_Normal,"5 판타스틱 테마파크, 5 싸움꾼, 2 엘나스"
EP013090045,1.6,9,C20012,C20013,C20022,C30012,C30020,C30021,C40007,C40018,C50013,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10011_Normal/Synergy_S10020_Normal,"5 판타스틱 테마파크, 5 방해꾼, 2 아케인리버"
EP013090046,1.6,9,C10003,C20022,C30004,C30020,C30021,C40006,C40018,C50003,C50013,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10003_Normal,"5 판타스틱 테마파크, 4 선봉장, 2 슬리피우드"
EP013090047,1.6,9,C20011,C20022,C30013,C30020,C30021,C40001,C40013,C40018,C50013,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10010_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 4 저격수, 3 모험가, 1 전직교관"
EP013090048,1.6,9,C10011,C10021,C20008,C30020,C30021,C40009,C40018,C50006,C50013,,,,-,Battle/Synergy_S10036_Normal/Synergy_S10008_Normal,"5 판타스틱 테마파크, 4 추격자, 3 오르비스"
EP013100001,1,10,C10001,C10002,C20002,C20009,C30001,C30011,C40010,C40011,C50001,C50008,,,-,Battle/Synergy_S10001_Normal/Synergy_S10016_Normal,"5 마스코트, 4 엘나스, 5 싸움꾼, 3 빅토리아 아일랜드, 2 예티와 페페"
EP013100002,1,10,C10005,C20003,C20004,C30002,C30003,C40001,C40010,C40011,C50002,C50008,,,-,Battle/Synergy_S10002_Normal,"7 수호대, 3 싸움꾼, 2 엘나스, 2 루디브리엄, 1 전직교관"
EP013100003,1,10,C10006,C10007,C30004,C30005,C40002,C40003,C40006,C50003,C50004,C50006,,,-,Battle/Synergy_S10003_Normal/Synergy_S10024_Normal,"4 선봉장, 3 오르비스, 3 마법사, 2 슬리피우드, 2 사냥꾼, 2 시그너스, 2 기사단장, 2 발록, 1 전직교관"
EP013100004,1,10,C20003,C20005,C20006,C30002,C30006,C30007,C40002,C40003,C50002,C50004,,,-,Battle/Synergy_S10004_Normal/Synergy_S10024_Normal,"7 마법사, 3 수호대, 3 시간의 신전, 2 시그너스, 1 전직교관"
EP013100005,1,10,C10004,C20012,C20013,C30005,C30006,C40004,C40005,C40007,C50004,C50005,,,-,Battle/Synergy_S10005_Normal/Synergy_S10020_Normal/Synergy_S10022_Normal,"3 책사, 4 아케인리버, 5 시그너스, 3 방해꾼"
EP013100006,1,10,C10009,C10010,C30004,C30005,C30008,C40006,C40007,C40012,C50006,C50007,,,-,Battle/Synergy_S10006_Normal/Synergy_S10024_Normal,"8 사냥꾼, 2 시그너스, 2 선봉장, 2 슬리피우드, 2 발록, 1 전직교관"
EP013100007,1,10,C10003,C20006,C20007,C30004,C30005,C30009,C30010,C40006,C40008,C50003,,,-,Battle/Synergy_S10007_Normal/Synergy_S10003_Normal/Synergy_S10024_Normal,"5 그림자, 4 선봉장, 2 시그너스, 2 슬리피우드, 2 기사단장, 1 전직교관"
EP013100008,1,10,C20001,C20009,C20010,C30005,C30011,C40006,C40010,C40011,C50003,C50008,,,-,Battle/Synergy_S10009_Normal,"7 싸움꾼, 2 선봉장, 2 기사단장, 2 슬리피우드, 2 엘나스, 2 시그너스"
EP013100009,1,10,C10012,C20011,C30003,C30007,C30013,C40001,C40008,C40013,C50002,C50008,,,-,Battle/Synergy_S10010_Normal/Synergy_S10023_Normal/Synergy_S10024_Normal,"4 저격수, 5 모험가, 3 수호대, 2 루디브리엄, 1 전직교관"
EP013100010,1,10,C10004,C10013,C20012,C20013,C30012,C40004,C40005,C40007,C50005,C50008,,,-,Battle/Synergy_S10011_Normal/Synergy_S10005_Normal/Synergy_S10020_Normal,"5 방해꾼, 3 책사, 4 아케인 리버, 2 시그너스, 2 루디브리엄"
EP013100011,1,10,C10008,C20003,C20005,C30002,C30003,C40001,C40004,C40005,C50001,C50002,,,-,Battle/Synergy_S10015_Normal/Synergy_S10002_Normal/Synergy_S10005_Normal,"5 시간의 신전, 5 수호대, 3 책사, 2 루디브리엄"
EP013100012,1,10,C10001,C10002,C20002,C20009,C30001,C30008,C30011,C40010,C50001,C50002,,,-,Battle/Synergy_S10016_Normal/Synergy_S10001_Normal,"6 엘나스, 5 마스코트, 3 빅토리아 아일랜드, 3 싸움꾼, 2 예티와 페페"
EP013100013,1,10,C10001,C10002,C10013,C20002,C30001,C30011,C30012,C40007,C50001,C50007,,,-,Battle/Synergy_S10017_Normal/Synergy_S10001_Normal/Synergy_S10024_Normal,"5 빅토리아 아일랜드, 5 마스코트, 3 방해꾼, 2 사냥꾼, 2 엘나스, 2 예티와 페페, 1 전직교관"
EP013100014,1,10,C20006,C30003,C30006,C30007,C30010,C40001,C40004,C40008,C50002,C50008,,,-,Battle/Synergy_S10019_Normal/Synergy_S10024_Normal,"4 루디브리엄, 3 그림자, 3 마법사, 3 수호자, 3 모험가, 1 전직교관, 1 책사"
EP013100015,1,10,C10006,C10012,C20008,C30004,C30005,C40006,C40009,C50003,C50006,C50007,,,-,Battle/Synergy_S10021_Normal/Synergy_S10003_Normal/Synergy_S10024_Normal,"5 오르비스, 4 선봉장, 2 사냥꾼, 2 추격자, 2 슬리피우드, 2 발록, 1 전직교관"
EP013100016,1,10,C10009,C20006,C30005,C30006,C30009,C30010,C40005,C40007,C40011,C50004,,,-,Battle/Synergy_S10022_Normal/Synergy_S10024_Normal,"8 시그너스, 3 마법사, 3 그림자, 2 사냥꾼, 1 전직교관, 1 책사"
EP013100017,1,10,C20004,C20006,C30010,C30013,C40001,C40002,C40008,C50002,C50004,C50007,,,-,Battle/Synergy_S10024_Normal,"5 전직교관, 3 수호대, 3 마법사, 3 그림자"
EP013100018,1,10,C10003,C20007,C30004,C30005,C40003,C40006,C40012,C50003,C50004,C50006,,,-,Battle/Synergy_S10025_Normal,"4 기사단장, 4 선봉장, 2 사냥꾼, 2 시그너스, 2 슬리피우드, 2 발록"
EP013100019,1.1,10,C10003,C10006,C20014,C20015,C30004,C30005,C30014,C40014,C50003,C50009,,,-,Battle/Synergy_S10031_Normal/Synergy_S10003_Normal,"5 아랫마을, 6 선봉장"
EP013100020,1.1,10,C10015,C20012,C20013,C20014,C30012,C30014,C40007,C40014,C50004,C50009,,,-,Battle/Synergy_S10031_Normal/Synergy_S10011_Normal,"5 아랫마을, 5 방해꾼, 2 사냥꾼, 2 시그너스, 2 아케인리버"
EP013100021,1.1,10,C20009,C20014,C20015,C30005,C30014,C40010,C40011,C40014,C50008,C50009,,,-,Battle/Synergy_S10031_Normal/Synergy_S10009_Normal,"5 아랫마을, 5 싸움꾼, 2 엘나스, 2 선봉장, 2 시그너스"
EP013100022,1.1,10,C10015,C20015,C30006,C30007,C30014,C40003,C40012,C40014,C50004,C50009,,,-,Battle/Synergy_S10031_Normal/Synergy_S10004_Normal,"5 아랫마을, 5 마법사, 2 기사단장, 2 사냥꾼, 2 시그너스"
EP013100023,1.1,10,C10015,C20015,C30012,C30014,C40006,C40007,C40014,C50006,C50007,C50009,,,-,Battle/Synergy_S10031_Normal/Synergy_S10006_Normal/Synergy_S10024_Normal,"5 아랫마을, 5 사냥꾼, 3 방해꾼, 2 발록, 1 전직교관"
EP013100024,1.2,10,C10003,C10006,C20016,C20017,C30004,C30005,C30015,C40015,C50003,C50010,,,-,Battle/Synergy_S10032_Normal/Synergy_S10003_Normal,"5 마가티아, 6 선봉장, 1 책사"
EP013100025,1.2,10,C10008,C20016,C20017,C30015,C40004,C40005,C40015,C50005,C50007,C50010,,,-,Battle/Synergy_S10032_Normal/Synergy_S10005_Normal/Synergy_S10024_Normal,"5 마가티아, 5 책사, 2 사냥꾼, 1 전직교관"
EP013100026,1.2,10,C10011,C10016,C20008,C20017,C30015,C40006,C40009,C40015,C50006,C50010,,,-,Battle/Synergy_S10032_Normal/Synergy_S10008_Normal,"5 마가티아, 4 추격자, 3 오르비스, 2 사냥꾼, 2 발록, 1 책사"
EP013100027,1.2,10,C20009,C20016,C20017,C30015,C40010,C40011,C40015,C50007,C50008,C50010,,,-,Battle/Synergy_S10032_Normal/Synergy_S10009_Normal/Synergy_S10024_Normal,"5 마가티아, 5 싸움꾼, 2 엘나스, 2 사냥꾼, 1 전직교관, 1 책사"
EP013100028,1.2,10,C20016,C20017,C30004,C30015,C40006,C40012,C40015,C50006,C50007,C50010,,,-,Battle/Synergy_S10032_Normal/Synergy_S10006_Normal/Synergy_S10024_Normal,"5 마가티아, 5 사냥꾼, 2 슬리피우드, 2 선봉장, 2 발록, 1 전직교관, 1 책사"
EP013100029,1.3,10,C10008,C10018,C20018,C30016,C40004,C40005,C40016,C50005,C50008,C50011,,,-,Battle/Synergy_S10033_Normal/Synergy_S10005_Normal,"5 미우미우, 5 책사, 2 루디브리엄"
EP013100030,1.3,10,C10018,C20018,C30006,C30016,C40002,C40003,C40016,C50003,C50004,C50011,,,-,Battle/Synergy_S10033_Normal/Synergy_S10004_Normal/Synergy_S10024_Normal,"5 미우미우, 5 마법사, 2 시그너스, 2 기사단장, 1 전직교관, 1 책사"
EP013100031,1.3,10,C10017,C20003,C20004,C20018,C30002,C30016,C40016,C50001,C50002,C50011,,,-,Battle/Synergy_S10033_Normal/Synergy_S10002_Normal/Synergy_S10024_Normal,"5 미우미우, 5 수호대, 3 시간의 신전, 1 전직교관, 1 책사"
EP013100032,1.3,10,C10011,C10018,C20008,C20018,C30016,C40006,C40009,C40016,C50006,C50011,,,-,Battle/Synergy_S10033_Normal/Synergy_S10008_Normal,"5 미우미우, 4 추격자, 3 오르비스, 2 발록, 2 사냥꾼, 1 책사"
EP013100033,1.3,10,C10017,C20012,C20013,C20018,C30012,C30016,C40007,C40016,C50005,C50011,,,-,Battle/Synergy_S10033_Normal/Synergy_S10011_Normal/Synergy_S10020_Normal,"5 미우미우, 5 방해꾼, 3 아케인리버, 1 책사"
EP013100034,1.4,10,C10019,C20002,C20009,C30001,C30017,C30018,C40010,C40011,C50002,C50012,,,-,Battle/Synergy_S10034_Normal/Synergy_S10016_Normal,"4 처형자, 6 엘나스, 3 싸움꾼, 2 시그너스, 2 예티와 페페"
EP013100035,1.4,10,C20010,C20019,C30004,C30017,C30018,C40006,C40010,C50006,C50008,C50012,,,-,Battle/Synergy_S10034_Normal/Synergy_S10018_Normal,"4 처형자, 4 슬리피우드, 3 싸움꾼, 2 엘나스, 2 사냥꾼, 2 루디브리엄, 2 발록"
EP013100036,1.4,10,C10001,C10002,C10005,C10013,C20019,C30011,C30012,C30017,C30018,C50012,,,-,Battle/Synergy_S10034_Normal/Synergy_S10017_Normal,"4 처형자, 7 빅토리아 아일랜드"
EP013100037,1.4,10,C10019,C20010,C30003,C30017,C30018,C40004,C40010,C50004,C50008,C50012,,,-,Battle/Synergy_S10034_Normal/Synergy_S10019_Normal,"4 처형자, 4 루디브리엄, 3 싸움꾼, 2 슬리피우드, 2 시그너스, 2 엘나스, 1 책사"
EP013100038,1.4,10,C10019,C30005,C30017,C30018,C40005,C40006,C40011,C50004,C50006,C50012,,,-,Battle/Synergy_S10034_Normal/Synergy_S10022_Normal,"4 처형자, 5 시그너스, 2 사냥꾼, 2 슬리피우드, 2 발록, 1 책사"
EP013100039,1.5,10,C10003,C10008,C10020,C20003,C20005,C20020,C30002,C30019,C40017,C50001,,,-,Battle/Synergy_S10035_Normal/Synergy_S10015_Normal,"4 결투가, 7 시간의 신전, 1 책사"
EP013100040,1.5,10,C10020,C20002,C20009,C20021,C30001,C30019,C40010,C40017,C50002,C50008,,,-,Battle/Synergy_S10035_Normal/Synergy_S10016_Normal,"4 결투가, 6 엘나스, 3 싸움꾼, 2 루디브리엄, 2 예티와 페페"
EP013100041,1.5,10,C10001,C10002,C10005,C10013,C20020,C20021,C30011,C30012,C30019,C40017,,,-,Battle/Synergy_S10035_Normal/Synergy_S10017_Normal,"4 결투가, 7 빅토리아 아일랜드"
EP013100042,1.5,10,C10020,C20021,C20002,C30003,C30019,C40004,C40005,C40017,C50005,C50008,,,-,Battle/Synergy_S10035_Normal/Synergy_S10019_Normal/Synergy_S10005_Normal,"4 결투가, 4 루디브리엄, 3 책사, 2 시그너스, 2 엘나스"
EP013100043,1.5,10,C10020,C20021,C30005,C30006,C30019,C40004,C40005,C40017,C50004,C50005,,,-,Battle/Synergy_S10035_Normal/Synergy_S10022_Normal/Synergy_S10005_Normal,"4 결투가, 5 시그너스, 3 책사, 2 루디브리엄"
EP013100044,1.6,10,C10003,C10006,C10021,C20022,C30004,C30005,C30020,C40018,C50003,C50013,,,-,Battle/Synergy_S10036_Normal/Synergy_S10003_Normal,"5 판타스틱 테마파크, 6 선봉장"
EP013100045,1.6,10,C20009,C20022,C30005,C30020,C30021,C40010,C40011,C40018,C50008,C50013,,,-,Battle/Synergy_S10036_Normal/Synergy_S10009_Normal,"5 판타스틱 테마파크, 5 싸움꾼, 2 엘나스, 2 시그너스, 2 선봉장"
EP013100046,1.6,10,C20012,C20013,C20022,C30012,C30020,C30021,C40007,C40018,C50007,C50013,,,-,Battle/Synergy_S10036_Normal/Synergy_S10011_Normal/Synergy_S10020_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 5 방해꾼, 2 아케인리버, 2 사냥꾼, 1 전직교관"
EP013100047,1.6,10,C20011,C20022,C30013,C30020,C30021,C40001,C40013,C40018,C50003,C50013,,,-,Battle/Synergy_S10036_Normal/Synergy_S10010_Normal/Synergy_S10024_Normal,"5 판타스틱 테마파크, 4 저격수, 3 모험가, 2 선봉장, 1 전직교관"
EP013100048,1.6,10,C10011,C10021,C20008,C30020,C30021,C40006,C40009,C40018,C50006,C50013,,,-,Battle/Synergy_S10036_Normal/Synergy_S10009_Normal,"5 판타스틱 테마파크, 4 추격자, 3 오르비스, 2 사냥꾼, 2 발록"
EP013110001,1,11,C10001,C10002,C20002,C20009,C30001,C30011,C40010,C40011,C50001,C50007,C50008,,-,Battle/Synergy_S10001_Normal/Synergy_S10024_Normal,"5 마스코트, 5 싸움꾼, 4 엘나스, 3 빅토리아 아일랜드, 2 예티와 페페, 1 전직교관"
EP013110002,1,11,C10005,C20003,C20004,C30002,C30003,C40001,C40010,C40011,C50001,C50002,C50008,,-,Battle/Synergy_S10002_Normal/Synergy_S10024_Normal,"7 수호대, 3 싸움꾼, 3 시간의 신전, 2 엘나스, 2 루디브리엄, 1 전직교관"
EP013110003,1,11,C10006,C10007,C30004,C30005,C30007,C40002,C40003,C40006,C50003,C50004,C50006,,-,Battle/Synergy_S10003_Normal/Synergy_S10024_Normal/Synergy_S10004_Normal,"4 선봉장, 5 마법사, 3 오르비스, 2 슬리피우드, 2 시그너스, 2 사냥꾼, 2 기사단장, 2 발록, 1 전직교관"
EP013110004,1,11,C20003,C20005,C20006,C30002,C30006,C30007,C40002,C40003,C50002,C50004,C50008,,-,Battle/Synergy_S10004_Normal/Synergy_S10024_Normal,"7 마법사, 3 수호대, 3 시간의 신전, 2 시그너스, 2 루디브리엄, 1 전직교관"
EP013110005,1,11,C10004,C20006,C20012,C20013,C30005,C30006,C40004,C40005,C40007,C50004,C50005,,-,Battle/Synergy_S10005_Normal/Synergy_S10020_Normal/Synergy_S10024_Normal,"3 책사, 4 아케인리버, 5 시그너스, 3 방해꾼, 3 마법사, 2 루디브리엄"
EP013110006,1,11,C10009,C10010,C20001,C20009,C20010,C30008,C40006,C40007,C40012,C50006,C50007,,-,Battle/Synergy_S10006_Normal/Synergy_S10024_Normal,"8 사냥꾼, 3 싸움꾼, 2 시그너스, 2 엘나스, 2 기사단장, 2 슬리피우드, 2 발록, 1 전직교관"
EP013110007,1,11,C10003,C20006,C20007,C30004,C30005,C30009,C30010,C40006,C40008,C50003,C50006,,-,Battle/Synergy_S10007_Normal/Synergy_S10003_Normal/Synergy_S10024_Normal,"5 그림자, 4 선봉장, 2 시그너스, 2 슬리피우드, 2 기사단장, 2 사냥꾼, 2 발록, 1 전직교관"
EP013110008,1,11,C10006,C20001,C20009,C20010,C30004,C30005,C30011,C40010,C40011,C50003,C50008,,-,Battle/Synergy_S10009_Normal/Synergy_S10003_Normal,"7 싸움꾼, 4 선봉장, 2 기사단장, 2 슬리피우드, 2 엘나스, 2 시그너스"
EP013110009,1,11,C10012,C20003,C20011,C30002,C30003,C30007,C30013,C40001,C40008,C40013,C50002,,-,Battle/Synergy_S10010_Normal/Synergy_S10023_Normal/Synergy_S10002_Normal/Synergy_S10024_Normal,"4 저격수, 5 모험가, 5 수호대, 1 전직교관"
EP013110010,1,11,C10004,C10013,C20012,C20013,C30012,C40004,C40005,C40007,C50005,C50007,C50008,,-,Battle/Synergy_S10011_Normal/Synergy_S10020_Normal/Synergy_S10005_Normal/Synergy_S10024_Normal,"5 방해꾼, 4 아케인리버, 3 책사, 2 시그너스, 2 루디브리엄, 2 사냥꾼, 1 전직교관"
EP013110011,1,11,C10008,C20003,C20005,C20006,C30002,C30003,C40001,C40004,C50001,C50002,C50008,,-,Battle/Synergy_S10015_Normal/Synergy_S10002_Normal/Synergy_S10019_Normal,"5 시간의 신전, 5 수호대, 4 루디브리엄, 1 책사"
EP013110012,1,11,C10001,C10002,C20002,C20009,C30001,C30008,C30011,C40010,C50001,C50002,C50007,,-,Battle/Synergy_S10016_Normal/Synergy_S10001_Normal/Synergy_S10024_Normal,"6 엘나스, 5 마스코트, 3 빅토리아 아일랜드, 3 싸움꾼, 2 예티와 페페, 2 사냥꾼, 1 전직교관"
EP013110013,1,11,C10001,C10002,C10013,C20002,C30001,C30011,C30012,C40007,C50001,C50004,C50007,,-,Battle/Synergy_S10017_Normal/Synergy_S10001_Normal/Synergy_S10024_Normal,"5 빅토리아 아일랜드, 5 마스코트, 3 방해꾼, 2 사냥꾼, 2 엘나스, 2 예티와 페페, 2 시그너스, 1 전직교관"
EP013110014,1,11,C20006,C30003,C30006,C30007,C30010,C40001,C40004,C40008,C50002,C50004,C50008,,-,Battle/Synergy_S10019_Normal/Synergy_S10024_Normal,"4 루디브리엄, 3 그림자, 3 마법사, 3 수호자, 3 모험가, 2 시그너스, 1 전직교관, 1 책사"
EP013110015,1,11,C10006,C10012,C20008,C30004,C30005,C30013,C40006,C40009,C50003,C50004,C50006,,-,Battle/Synergy_S10021_Normal/Synergy_S10003_Normal/Synergy_S10024_Normal,"5 오르비스, 4 선봉장, 2 사냥꾼, 2 추격자, 2 슬리피우드, 2 발록, 1 전직교관"
EP013110016,1,11,C10003,C10009,C30004,C30005,C30006,C30009,C40005,C40007,C40011,C50003,C50004,,-,Battle/Synergy_S10022_Normal/Synergy_S10024_Normal,"8 시그너스, 4 선봉장, 2 사냥꾼, 1 책사"
EP013110017,1,11,C20004,C30004,C30008,C30010,C30013,C40002,C40006,C40012,C50003,C50006,C50007,,-,Battle/Synergy_S10024_Normal/Synergy_S10006_Normal,"5 전직교관, 5 사냥꾼, 2 기사단장, 2 선봉장, 2 슬리피우드"
EP013110018,1,11,C10003,C10009,C20007,C30004,C30005,C30008,C40003,C40006,C40012,C50003,C50006,,-,Battle/Synergy_S10025_Normal,"4 기사단장, 4 선봉장, 5 사냥꾼, 2 시그너스, 2 슬리피우드, 2 발록"
EP013110019,1.1,11,C10004,C10014,C20012,C20013,C20014,C30012,C30014,C40007,C40014,C50005,C50009,,-,Battle/Synergy_S10031_Normal/Synergy_S10020_Normal/Synergy_S10011_Normal,"5 아랫마을, 4 아케인리버, 5 방해꾼, 1 책사"
EP013110020,1.1,11,C20005,C20014,C20015,C30006,C30007,C30014,C40002,C40003,C40014,C50004,C50009,,-,Battle/Synergy_S10031_Normal/Synergy_S10004_Normal/Synergy_S10024_Normal,"5 아랫마을, 7 마법사, 2 시그너스, 1 전직교관"
EP013110021,1.2,11,C10016,C20009,C20010,C20017,C30011,C30015,C40010,C40011,C40015,C50008,C50010,,-,Battle/Synergy_S10032_Normal/Synergy_S10009_Normal,"5 마가티아, 7 싸움꾼, 2 엘나스, 1 책사"
EP013110022,1.2,11,C10003,C10006,C20016,C20017,C30004,C30005,C30015,C40015,C50003,C50007,C50010,,-,Battle/Synergy_S10032_Normal/Synergy_S10003_Normal/Synergy_S10024_Normal,"5 마가티아, 6 선봉장, 2 사냥꾼, 1 전직교관, 1 책사"
EP013110023,1.3,11,C10008,C10018,C20018,C30007,C30016,C40004,C40005,C40016,C50004,C50005,C50011,,-,Battle/Synergy_S10033_Normal/Synergy_S10005_Normal,"5 미우미우, 5 책사, 3 마법사, 2 시그너스"
EP013110024,1.3,11,C10017,C20003,C20004,C20018,C30002,C30003,C30016,C40001,C40016,C50002,C50011,,-,Battle/Synergy_S10033_Normal/Synergy_S10002_Normal,"5 미우미우, 7 수호대, 1 전직교관, 1 책사"
EP013110025,1.4,11,C10019,C20004,C30003,C30017,C30018,C40004,C40010,C40011,C50002,C50008,C50012,,-,Battle/Synergy_S10034_Normal/Synergy_S10019_Normal/Synergy_S10024_Normal,"4 처형자, 4 루디브리엄, 3 수호대, 3 싸움꾼, 2 엘나스, 2 시그너스, 1 전직교관, 1 책사"
EP013110026,1.4,11,C10019,C20010,C30004,C30017,C30018,C40006,C40010,C40011,C50003,C50006,C50012,,-,Battle/Synergy_S10034_Normal/Synergy_S10018_Normal,"4 처형자, 4 슬리피우드, 3 싸움꾼, 2 시그너스, 2 엘나스, 2 사냥꾼, 2 선봉장, 2 발록"
EP013110027,1.5,11,C10003,C10008,C10020,C20003,C20005,C20020,C30002,C30019,C40017,C50001,C50002,,-,Battle/Synergy_S10035_Normal/Synergy_S10015_Normal,"4 결투가, 7 시간의 신전, 3 수호대, 2 엘나스, 1 책사"
EP013110028,1.5,11,C10020,C20002,C20009,C20021,C30001,C30019,C40010,C40017,C50001,C50002,C50008,,-,Battle/Synergy_S10035_Normal/Synergy_S10016_Normal,"4 결투가, 6 엘나스, 3 싸움꾼, 3 마스코트, 2 루디브리엄, 2 예티와 페페"
EP013110029,1.6,11,C20009,C20010,C20022,C30011,C30020,C30021,C40010,C40011,C40018,C50008,C50013,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 7 싸움꾼, 2 엘나스"
EP013110030,1.6,11,C10010,C20011,C20022,C30013,C30020,C30021,C40013,C40018,C50003,C50004,C50013,,-,Battle/Synergy_S10036_Normal,"5 판타스틱 테마파크, 4 저격수, 3 모험가, 2 선봉장, 2 사냥꾼, 1 전직교관"
